transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
augustus_masked-XT_scaffold82115-processed-gene-0.0-mRNA-1|m.16720,xtes8511,_ , 2, -, -, -,  N,-,539,-,-
augustus_masked-XT_scaffold82165-processed-gene-0.0-mRNA-1|m.5449,xtes8512,M , 3, -, -, -,  N,-,463,-,-
augustus_masked-XT_scaffold82233-processed-gene-0.0-mRNA-1|m.12948,xtes8513,_ , 2, -, -, -,  N,-,255,-,-
augustus_masked-XT_scaffold8231-processed-gene-0.1-mRNA-1|m.23300,xtes8514,_ , 3, -, -, -,  N,-,236,-,-
augustus_masked-XT_scaffold8231-processed-gene-0.2-mRNA-1|m.23302,xtes8515,_ , 4, -, -, -,  N,-,238,-,-
augustus_masked-XT_scaffold82378-processed-gene-0.1-mRNA-1|m.37545,xtes8516,_ , 4, -, -, -,  N,-,362,-,-
augustus_masked-XT_scaffold82437-processed-gene-0.0-mRNA-1|m.15839,xtes8517,_ , 3, -, -, -,  N,-,146,-,-
augustus_masked-XT_scaffold82468-processed-gene-0.0-mRNA-1|m.15935,xtes8518,_ , 2, -, -, -,  N,-,359,-,-
augustus_masked-XT_scaffold82468-processed-gene-0.0-mRNA-1|m.15934,xtes8519,_ , 2, -, -, scer502,  Y,-,359,-,LYS12
augustus_masked-XT_scaffold82469-processed-gene-0.0-mRNA-1|m.18230,xtes8520,_ , 2, -, -, -,  N,-,334,-,-
augustus_masked-XT_scaffold82480-processed-gene-0.0-mRNA-1|m.27700,xtes8521,M , 3, -, -, -,  Y,-,125,-,-
augustus_masked-XT_scaffold82491-processed-gene-0.0-mRNA-1|m.8279,xtes8522,_ , 2, -, -, -,  N,-,299,-,-
augustus_masked-XT_scaffold825-processed-gene-0.4-mRNA-1|m.12743,xtes8523,_ , 3, -, -, -,  N,-,1497,-,-
augustus_masked-XT_scaffold82505-processed-gene-0.1-mRNA-1|m.29700,xtes8524,_ , 3, -, -, -,  N,-,141,-,-
augustus_masked-XT_scaffold82516-processed-gene-0.1-mRNA-1|m.24735,xtes8525,_ , 4, -, -, -,  N,-,154,-,-
augustus_masked-XT_scaffold82590-processed-gene-0.0-mRNA-1|m.18301,xtes8526,_ , 2, -, -, -,  N,-,150,-,-
augustus_masked-XT_scaffold82670-processed-gene-0.0-mRNA-1|m.25317,xtes8527,_ , 3, -, -, -,  N,-,397,-,-
augustus_masked-XT_scaffold82670-processed-gene-0.0-mRNA-1|m.25316,xtes8528,_ , 1, -, -, -,  N,-,398,-,-
augustus_masked-XT_scaffold82670-processed-gene-0.0-mRNA-1|m.25318,xtes8529,_ , 2, -, -, -,  N,-,199,-,-
augustus_masked-XT_scaffold82708-processed-gene-0.0-mRNA-1|m.23901,xtes8530,_ , 3, -, -, -,  N,-,396,-,-
augustus_masked-XT_scaffold82720-processed-gene-0.2-mRNA-1|m.11216,xtes8531,_ , 3, -, -, -,  N,-,564,-,-
augustus_masked-XT_scaffold8275-processed-gene-0.1-mRNA-1|m.7820,xtes8532,_ , 5, -, -, -,  N,-,208,-,-
augustus_masked-XT_scaffold8275-processed-gene-0.1-mRNA-1|m.7817,xtes8533,_ , 2, -, -, -,  N,-,292,-,-
augustus_masked-XT_scaffold8275-processed-gene-0.1-mRNA-1|m.7816,xtes8534,M , 4, hsap1048, mmus1468, scer817,  Y,GLDC,1013,Gldc,GCV2
augustus_masked-XT_scaffold82769-processed-gene-0.0-mRNA-1|m.29879,xtes8535,_ , 3, -, -, -,  N,-,646,-,-
augustus_masked-XT_scaffold82774-processed-gene-0.0-mRNA-1|m.25563,xtes8536,_ , 1, -, -, -,  N,-,133,-,-
augustus_masked-XT_scaffold82818-processed-gene-0.0-mRNA-1|m.5233,xtes8537,_ , 1, -, -, -,  N,-,111,-,-
augustus_masked-XT_scaffold82821-processed-gene-0.1-mRNA-1|m.2568,xtes8538,_ , 4, -, -, -,  N,-,253,-,-
augustus_masked-XT_scaffold82821-processed-gene-0.1-mRNA-1|m.2567,xtes8539,_ , 2, -, -, -,  N,-,367,-,-
augustus_masked-XT_scaffold82849-processed-gene-0.0-mRNA-1|m.13446,xtes8540,_ , 1, -, -, -,  N,-,286,-,-
augustus_masked-XT_scaffold82857-processed-gene-0.0-mRNA-1|m.29324,xtes8541,_ , 5, -, -, -,  N,-,230,-,-
augustus_masked-XT_scaffold82892-processed-gene-0.0-mRNA-1|m.6975,xtes8542,_ , 3, -, -, -,  N,-,357,-,-
augustus_masked-XT_scaffold82909-processed-gene-0.0-mRNA-1|m.35400,xtes8543,M , 5, -, -, -,  N,-,311,-,-
augustus_masked-XT_scaffold82937-processed-gene-0.0-mRNA-1|m.12054,xtes8544,_ , 2, -, -, -,  N,-,164,-,-
augustus_masked-XT_scaffold8300-processed-gene-0.0-mRNA-1|m.13625,xtes8545,_ , 1, -, -, -,  N,-,185,-,-
augustus_masked-XT_scaffold83009-processed-gene-0.0-mRNA-1|m.36191,xtes8546,_ , 1, -, -, -,  N,-,181,-,-
augustus_masked-XT_scaffold8301-processed-gene-0.0-mRNA-1|m.22549,xtes8547,_ , 5, -, -, -,  N,-,403,-,-
augustus_masked-XT_scaffold83071-processed-gene-0.0-mRNA-1|m.36427,xtes8548,_ , 4, -, -, -,  N,-,198,-,-
augustus_masked-XT_scaffold83071-processed-gene-0.1-mRNA-1|m.36430,xtes8549,_ , 2, -, -, -,  N,-,186,-,-
augustus_masked-XT_scaffold83071-processed-gene-0.2-mRNA-1|m.36423,xtes8550,_ , 5, -, -, -,  N,-,223,-,-
augustus_masked-XT_scaffold83083-processed-gene-0.0-mRNA-1|m.6875,xtes8551,_ , 2, -, -, -,  N,-,334,-,-
augustus_masked-XT_scaffold83108-processed-gene-0.1-mRNA-1|m.13569,xtes8552,M , 5, hsap962, mmus1235, -,  Y,EPHX2,585,Ephx2,-
augustus_masked-XT_scaffold83108-processed-gene-0.1-mRNA-1|m.13570,xtes8553,M , 5, -, -, -,  N,-,346,-,-
augustus_masked-XT_scaffold83108-processed-gene-0.1-mRNA-1|m.13575,xtes8554,M , 5, -, -, -,  N,-,104,-,-
augustus_masked-XT_scaffold83168-processed-gene-0.0-mRNA-1|m.25693,xtes8555,_ , 4, -, -, -,  N,-,109,-,-
augustus_masked-XT_scaffold83203-processed-gene-0.0-mRNA-1|m.17786,xtes8556,_ , 1, -, -, -,  N,-,102,-,-
augustus_masked-XT_scaffold83340-processed-gene-0.0-mRNA-1|m.35188,xtes8557,_ , 2, -, -, -,  N,-,464,-,-
augustus_masked-XT_scaffold83388-processed-gene-0.0-mRNA-1|m.19126,xtes8558,_ , 1, -, -, -,  N,-,406,-,-
augustus_masked-XT_scaffold83388-processed-gene-0.0-mRNA-1|m.19125,xtes8559,M , 5, -, -, -,  N,-,432,-,-
augustus_masked-XT_scaffold8348-processed-gene-0.2-mRNA-1|m.15084,xtes8560,_ , 2, -, -, -,  N,-,200,-,-
augustus_masked-XT_scaffold8348-processed-gene-0.4-mRNA-1|m.15083,xtes8561,_ , 1, -, -, -,  N,-,393,-,-
augustus_masked-XT_scaffold83482-processed-gene-0.2-mRNA-1|m.27019,xtes8562,_ , 2, -, -, -,  N,-,352,-,-
augustus_masked-XT_scaffold83535-processed-gene-0.0-mRNA-1|m.37517,xtes8563,_ , 1, -, -, -,  N,-,252,-,-
augustus_masked-XT_scaffold83547-processed-gene-0.0-mRNA-1|m.3628,xtes8564,_ , 2, -, -, -,  N,-,176,-,-
augustus_masked-XT_scaffold83633-processed-gene-0.0-mRNA-1|m.13174,xtes8565,_ , 2, -, -, -,  N,-,232,-,-
augustus_masked-XT_scaffold83634-processed-gene-0.1-mRNA-1|m.27502,xtes8566,_ , 5, -, -, -,  N,-,368,-,-
augustus_masked-XT_scaffold83634-processed-gene-0.1-mRNA-1|m.27503,xtes8567,S , 5, -, -, -,  N,-,322,-,-
augustus_masked-XT_scaffold83634-processed-gene-0.1-mRNA-1|m.27501,xtes8568,_ , 3, -, -, -,  N,-,369,-,-
augustus_masked-XT_scaffold83735-processed-gene-0.0-mRNA-1|m.12089,xtes8569,_ , 4, -, -, -,  N,-,229,-,-
augustus_masked-XT_scaffold83744-processed-gene-0.2-mRNA-1|m.32352,xtes8570,S , 4, -, -, -,  N,-,621,-,-
augustus_masked-XT_scaffold83744-processed-gene-0.2-mRNA-1|m.32353,xtes8571,_ , 2, -, -, -,  N,-,621,-,-
augustus_masked-XT_scaffold83792-processed-gene-0.0-mRNA-1|m.32656,xtes8572,_ , 2, -, -, -,  N,-,435,-,-
augustus_masked-XT_scaffold8382-processed-gene-0.0-mRNA-1|m.30710,xtes8573,_ , 4, -, -, -,  N,-,307,-,-
augustus_masked-XT_scaffold8382-processed-gene-0.0-mRNA-1|m.30709,xtes8574,_ , 1, -, -, -,  N,-,418,-,-
augustus_masked-XT_scaffold83870-processed-gene-0.0-mRNA-1|m.28156,xtes8575,M , 5, -, -, -,  N,-,117,-,-
augustus_masked-XT_scaffold83870-processed-gene-0.1-mRNA-1|m.28155,xtes8576,M , 4, -, -, -,  N,-,148,-,-
augustus_masked-XT_scaffold83871-processed-gene-0.1-mRNA-1|m.32046,xtes8577,_ , 3, -, -, -,  N,-,112,-,-
augustus_masked-XT_scaffold83881-processed-gene-0.2-mRNA-1|m.3780,xtes8578,_ , 2, -, -, -,  N,-,385,-,-
augustus_masked-XT_scaffold83921-processed-gene-0.1-mRNA-1|m.29030,xtes8579,S , 4, -, -, -,  N,-,254,-,-
augustus_masked-XT_scaffold8399-processed-gene-0.2-mRNA-1|m.19293,xtes8580,_ , 1, -, -, -,  N,-,121,-,-
augustus_masked-XT_scaffold8399-processed-gene-0.2-mRNA-1|m.19289,xtes8581,_ , 3, -, -, -,  N,-,384,-,-
augustus_masked-XT_scaffold83991-processed-gene-0.1-mRNA-1|m.32290,xtes8582,_ , 5, -, -, -,  N,-,116,-,-
augustus_masked-XT_scaffold84-processed-gene-0.7-mRNA-1|m.36274,xtes8583,_ , 5, -, -, -,  N,-,244,-,-
augustus_masked-XT_scaffold84-processed-gene-0.8-mRNA-1|m.36275,xtes8584,_ , 4, hsap622, mmus284, -,  Y,RPL34,537,Rpl34,-
augustus_masked-XT_scaffold84082-processed-gene-0.1-mRNA-1|m.16081,xtes8585,M , 3, -, -, -,  N,-,146,-,-
augustus_masked-XT_scaffold84099-processed-gene-0.0-mRNA-1|m.37142,xtes8586,_ , 2, -, -, -,  N,-,464,-,-
augustus_masked-XT_scaffold84106-processed-gene-0.1-mRNA-1|m.32663,xtes8587,_ , 1, -, -, -,  N,-,189,-,-
augustus_masked-XT_scaffold84122-processed-gene-0.0-mRNA-1|m.35792,xtes8588,_ , 4, -, -, -,  N,-,357,-,-
augustus_masked-XT_scaffold84274-processed-gene-0.1-mRNA-1|m.7737,xtes8589,_ , 1, -, -, -,  N,-,271,-,-
augustus_masked-XT_scaffold84274-processed-gene-0.1-mRNA-1|m.7738,xtes8590,_ , 2, -, -, -,  N,-,180,-,-
augustus_masked-XT_scaffold84281-processed-gene-0.0-mRNA-1|m.10561,xtes8591,_ , 4, -, -, -,  N,-,353,-,-
augustus_masked-XT_scaffold84332-processed-gene-0.0-mRNA-1|m.2521,xtes8592,M , 4, -, -, -,  N,-,339,-,-
augustus_masked-XT_scaffold84332-processed-gene-0.0-mRNA-1|m.2520,xtes8593,_ , 4, -, -, -,  N,-,339,-,-
augustus_masked-XT_scaffold84338-processed-gene-0.0-mRNA-1|m.29455,xtes8594,_ , 2, -, -, -,  N,-,363,-,-
augustus_masked-XT_scaffold84355-processed-gene-0.0-mRNA-1|m.2762,xtes8595,_ , 1, -, -, -,  N,-,334,-,-
augustus_masked-XT_scaffold84383-processed-gene-0.0-mRNA-1|m.17328,xtes8596,_ , 2, -, -, -,  N,-,379,-,-
augustus_masked-XT_scaffold84407-processed-gene-0.0-mRNA-1|m.20910,xtes8597,_ , 1, -, -, -,  N,-,370,-,-
augustus_masked-XT_scaffold84407-processed-gene-0.0-mRNA-1|m.20911,xtes8598,_ , 5, -, -, -,  N,-,363,-,-
augustus_masked-XT_scaffold84449-processed-gene-0.0-mRNA-1|m.36526,xtes8599,_ , 3, -, -, -,  N,-,307,-,-
augustus_masked-XT_scaffold84449-processed-gene-0.1-mRNA-1|m.36525,xtes8600,_ , 5, -, -, -,  N,-,345,-,-
augustus_masked-XT_scaffold84491-processed-gene-0.1-mRNA-1|m.13033,xtes8601,_ , 5, -, -, -,  N,-,245,-,-
augustus_masked-XT_scaffold8452-processed-gene-0.3-mRNA-1|m.28268,xtes8602,S , 1, -, -, -,  N,-,102,-,-
augustus_masked-XT_scaffold84539-processed-gene-0.0-mRNA-1|m.31886,xtes8603,M , 3, -, -, -,  N,-,180,-,-
augustus_masked-XT_scaffold84552-processed-gene-0.0-mRNA-1|m.33943,xtes8604,_ , 2, -, -, -,  N,-,116,-,-
augustus_masked-XT_scaffold84554-processed-gene-0.1-mRNA-1|m.33761,xtes8605,_ , 2, -, -, -,  N,-,125,-,-
augustus_masked-XT_scaffold8474-processed-gene-0.1-mRNA-1|m.31520,xtes8606,_ , 1, -, -, -,  N,-,793,-,-
augustus_masked-XT_scaffold8477-processed-gene-0.1-mRNA-1|m.3171,xtes8607,_ , 3, -, -, -,  N,-,451,-,-
augustus_masked-XT_scaffold8479-processed-gene-0.2-mRNA-1|m.13371,xtes8608,_ , 3, -, -, -,  N,-,306,-,-
augustus_masked-XT_scaffold84798-processed-gene-0.1-mRNA-1|m.36787,xtes8609,_ , 2, -, -, -,  N,-,144,-,-
augustus_masked-XT_scaffold84829-processed-gene-0.0-mRNA-1|m.8853,xtes8610,_ , 4, -, -, -,  N,-,398,-,-
augustus_masked-XT_scaffold84830-processed-gene-0.0-mRNA-1|m.28331,xtes8611,_ , 1, -, -, -,  N,-,345,-,-
augustus_masked-XT_scaffold84830-processed-gene-0.0-mRNA-1|m.28330,xtes8612,_ , 1, -, -, -,  N,-,443,-,-
augustus_masked-XT_scaffold84841-processed-gene-0.1-mRNA-1|m.2600,xtes8613,_ , 1, -, -, -,  N,-,664,-,-
augustus_masked-XT_scaffold84876-processed-gene-0.0-mRNA-1|m.17288,xtes8614,_ , 1, -, -, -,  N,-,114,-,-
augustus_masked-XT_scaffold84884-processed-gene-0.1-mRNA-1|m.23995,xtes8615,_ , 3, -, -, -,  N,-,340,-,-
augustus_masked-XT_scaffold84884-processed-gene-0.1-mRNA-1|m.23994,xtes8616,_ , 2, -, -, -,  N,-,340,-,-
augustus_masked-XT_scaffold84929-processed-gene-0.0-mRNA-1|m.32593,xtes8617,M , 2, -, -, -,  Y,-,180,-,-
augustus_masked-XT_scaffold84929-processed-gene-0.0-mRNA-1|m.32592,xtes8618,M , 4, -, -, -,  N,-,495,-,-
augustus_masked-XT_scaffold8500-processed-gene-0.0-mRNA-1|m.20310,xtes8619,_ , 4, -, -, -,  N,-,335,-,-
augustus_masked-XT_scaffold8500-processed-gene-0.1-mRNA-1|m.20314,xtes8620,_ , 3, -, -, -,  N,-,377,-,-
augustus_masked-XT_scaffold8500-processed-gene-0.1-mRNA-1|m.20313,xtes8621,_ , 4, -, -, -,  N,-,551,-,-
augustus_masked-XT_scaffold851-processed-gene-0.2-mRNA-1|m.26846,xtes8622,S , 5, -, -, scer310,  Y,-,754,-,SEC4
augustus_masked-XT_scaffold85107-processed-gene-0.1-mRNA-1|m.27380,xtes8623,M , 3, -, -, -,  Y,-,354,-,-
augustus_masked-XT_scaffold85107-processed-gene-0.1-mRNA-1|m.27379,xtes8624,_ , 1, -, -, -,  N,-,474,-,-
augustus_masked-XT_scaffold85107-processed-gene-0.1-mRNA-1|m.27381,xtes8625,M , 3, -, -, -,  Y,-,325,-,-
augustus_masked-XT_scaffold85159-processed-gene-0.1-mRNA-1|m.9628,xtes8626,_ , 3, -, -, -,  N,-,222,-,-
augustus_masked-XT_scaffold85232-processed-gene-0.0-mRNA-1|m.20817,xtes8627,_ , 3, -, -, -,  N,-,397,-,-
augustus_masked-XT_scaffold85250-processed-gene-0.0-mRNA-1|m.24411,xtes8628,_ , 1, -, -, -,  N,-,208,-,-
augustus_masked-XT_scaffold85283-processed-gene-0.0-mRNA-1|m.38188,xtes8629,M , 4, -, -, -,  N,-,310,-,-
augustus_masked-XT_scaffold85283-processed-gene-0.0-mRNA-1|m.38187,xtes8630,M , 5, -, -, -,  N,-,310,-,-
augustus_masked-XT_scaffold85296-processed-gene-0.0-mRNA-1|m.27574,xtes8631,_ , 2, -, -, -,  N,-,306,-,-
augustus_masked-XT_scaffold85323-processed-gene-0.0-mRNA-1|m.17832,xtes8632,_ , 2, -, -, -,  N,-,257,-,-
augustus_masked-XT_scaffold85346-processed-gene-0.0-mRNA-1|m.1684,xtes8633,_ , 3, -, -, -,  N,-,380,-,-
augustus_masked-XT_scaffold85449-processed-gene-0.0-mRNA-1|m.31492,xtes8634,S , 5, -, -, -,  N,-,569,-,-
augustus_masked-XT_scaffold855-processed-gene-0.1-mRNA-1|m.3143,xtes8635,_ , 3, -, -, -,  N,-,285,-,-
augustus_masked-XT_scaffold8553-processed-gene-0.0-mRNA-1|m.37458,xtes8636,S , 3, -, -, -,  N,-,445,-,-
augustus_masked-XT_scaffold85567-processed-gene-0.1-mRNA-1|m.37917,xtes8637,_ , 2, -, -, -,  N,-,100,-,-
augustus_masked-XT_scaffold85595-processed-gene-0.0-mRNA-1|m.33155,xtes8638,_ , 2, -, -, -,  N,-,231,-,-
augustus_masked-XT_scaffold85608-processed-gene-0.0-mRNA-1|m.24005,xtes8639,M , 3, -, -, -,  Y,-,169,-,-
augustus_masked-XT_scaffold85608-processed-gene-0.0-mRNA-1|m.24003,xtes8640,_ , 3, -, -, -,  N,-,357,-,-
augustus_masked-XT_scaffold85608-processed-gene-0.1-mRNA-1|m.24015,xtes8641,_ , 2, -, -, -,  N,-,123,-,-
augustus_masked-XT_scaffold85608-processed-gene-0.2-mRNA-1|m.24008,xtes8642,_ , 2, -, -, -,  N,-,115,-,-
augustus_masked-XT_scaffold85608-processed-gene-0.3-mRNA-1|m.24012,xtes8643,_ , 2, -, -, -,  N,-,103,-,-
augustus_masked-XT_scaffold85699-processed-gene-0.1-mRNA-1|m.27989,xtes8644,_ , 5, -, -, -,  N,-,317,-,-
augustus_masked-XT_scaffold85729-processed-gene-0.2-mRNA-1|m.34977,xtes8645,M , 1, hsap650, mmus1135, -,  Y,NDUFS4,141,Ndufs4,-
augustus_masked-XT_scaffold85729-processed-gene-0.3-mRNA-1|m.34978,xtes8646,_ , 2, -, -, -,  N,-,316,-,-
augustus_masked-XT_scaffold85734-processed-gene-0.0-mRNA-1|m.30681,xtes8647,_ , 3, -, -, -,  N,-,307,-,-
augustus_masked-XT_scaffold85852-processed-gene-0.0-mRNA-1|m.18909,xtes8648,_ , 2, -, -, -,  N,-,268,-,-
augustus_masked-XT_scaffold85983-processed-gene-0.1-mRNA-1|m.8206,xtes8649,_ , 1, -, -, -,  N,-,232,-,-
augustus_masked-XT_scaffold860-processed-gene-0.1-mRNA-1|m.30412,xtes8650,_ , 2, -, -, -,  N,-,562,-,-
augustus_masked-XT_scaffold86006-processed-gene-0.1-mRNA-1|m.37574,xtes8651,_ , 2, -, -, -,  N,-,417,-,-
augustus_masked-XT_scaffold86006-processed-gene-0.16-mRNA-1|m.37570,xtes8652,M , 4, -, -, -,  N,-,340,-,-
augustus_masked-XT_scaffold86006-processed-gene-0.5-mRNA-1|m.37565,xtes8653,_ , 4, -, -, -,  N,-,386,-,-
augustus_masked-XT_scaffold86006-processed-gene-0.8-mRNA-1|m.37563,xtes8654,_ , 2, -, -, -,  N,-,362,-,-
augustus_masked-XT_scaffold86006-processed-gene-0.9-mRNA-1|m.37569,xtes8655,M , 5, -, -, -,  N,-,168,-,-
augustus_masked-XT_scaffold86056-processed-gene-0.1-mRNA-1|m.18660,xtes8656,_ , 5, -, -, -,  N,-,299,-,-
augustus_masked-XT_scaffold861-processed-gene-0.62-mRNA-1|m.33092,xtes8657,_ , 2, -, -, -,  N,-,118,-,-
augustus_masked-XT_scaffold861-processed-gene-0.62-mRNA-1|m.33091,xtes8658,_ , 4, -, -, -,  N,-,317,-,-
augustus_masked-XT_scaffold862-processed-gene-0.3-mRNA-1|m.19983,xtes8659,_ , 1, -, -, -,  N,-,459,-,-
augustus_masked-XT_scaffold86230-processed-gene-0.0-mRNA-1|m.13973,xtes8660,_ , 3, -, -, -,  N,-,401,-,-
augustus_masked-XT_scaffold86253-processed-gene-0.0-mRNA-1|m.4842,xtes8661,_ , 5, -, -, -,  N,-,329,-,-
augustus_masked-XT_scaffold8627-processed-gene-0.0-mRNA-1|m.25032,xtes8662,_ , 2, -, -, -,  N,-,121,-,-
augustus_masked-XT_scaffold8629-processed-gene-0.0-mRNA-1|m.25249,xtes8663,_ , 2, -, -, -,  N,-,146,-,-
augustus_masked-XT_scaffold8629-processed-gene-0.0-mRNA-1|m.25247,xtes8664,_ , 3, -, -, -,  N,-,429,-,-
augustus_masked-XT_scaffold86346-processed-gene-0.1-mRNA-1|m.12329,xtes8665,M , 2, -, -, -,  N,-,277,-,-
augustus_masked-XT_scaffold86351-processed-gene-0.0-mRNA-1|m.10674,xtes8666,_ , 2, -, -, -,  N,-,256,-,-
augustus_masked-XT_scaffold86361-processed-gene-0.1-mRNA-1|m.36656,xtes8667,_ , 1, -, -, -,  N,-,366,-,-
augustus_masked-XT_scaffold86373-processed-gene-0.0-mRNA-1|m.28840,xtes8668,_ , 2, -, -, -,  N,-,194,-,-
augustus_masked-XT_scaffold8640-processed-gene-0.0-mRNA-1|m.10158,xtes8669,M , 4, -, -, -,  N,-,196,-,-
augustus_masked-XT_scaffold86410-processed-gene-0.2-mRNA-1|m.22095,xtes8670,_ , 5, -, -, -,  N,-,159,-,-
augustus_masked-XT_scaffold86424-processed-gene-0.0-mRNA-1|m.31943,xtes8671,M , 2, -, -, -,  Y,-,191,-,-
augustus_masked-XT_scaffold86438-processed-gene-0.1-mRNA-1|m.5472,xtes8672,M , 4, -, -, -,  N,-,408,-,-
augustus_masked-XT_scaffold86443-processed-gene-0.0-mRNA-1|m.31258,xtes8673,_ , 2, -, -, -,  N,-,324,-,-
augustus_masked-XT_scaffold86477-processed-gene-0.0-mRNA-1|m.6307,xtes8674,_ , 2, -, -, -,  N,-,296,-,-
augustus_masked-XT_scaffold8651-processed-gene-0.5-mRNA-1|m.7433,xtes8675,_ , 2, -, -, -,  N,-,146,-,-
augustus_masked-XT_scaffold8653-processed-gene-0.5-mRNA-1|m.3703,xtes8676,_ , 1, -, -, -,  N,-,1164,-,-
augustus_masked-XT_scaffold8656-processed-gene-0.0-mRNA-1|m.6394,xtes8677,S , 4, -, -, -,  N,-,558,-,-
augustus_masked-XT_scaffold86606-processed-gene-0.0-mRNA-1|m.27148,xtes8678,_ , 2, -, -, -,  N,-,311,-,-
augustus_masked-XT_scaffold86611-processed-gene-0.0-mRNA-1|m.27504,xtes8679,_ , 2, -, -, -,  N,-,411,-,-
augustus_masked-XT_scaffold86658-processed-gene-0.0-mRNA-1|m.16779,xtes8680,M , 2, -, -, -,  Y,-,343,-,-
augustus_masked-XT_scaffold86658-processed-gene-0.0-mRNA-1|m.16780,xtes8681,_ , 4, -, -, -,  N,-,319,-,-
augustus_masked-XT_scaffold86658-processed-gene-0.0-mRNA-1|m.16778,xtes8682,_ , 2, -, -, -,  N,-,389,-,-
augustus_masked-XT_scaffold86706-processed-gene-0.1-mRNA-1|m.25116,xtes8683,_ , 2, -, -, -,  N,-,224,-,-
augustus_masked-XT_scaffold8673-processed-gene-0.1-mRNA-1|m.4550,xtes8684,_ , 4, -, -, -,  N,-,241,-,-
augustus_masked-XT_scaffold86743-processed-gene-0.1-mRNA-1|m.9963,xtes8685,_ , 2, -, -, -,  N,-,104,-,-
augustus_masked-XT_scaffold86745-processed-gene-0.3-mRNA-1|m.30585,xtes8686,_ , 1, -, -, scer537,  Y,-,665,-,IML2
augustus_masked-XT_scaffold86845-processed-gene-0.0-mRNA-1|m.28350,xtes8687,_ , 5, -, -, -,  N,-,272,-,-
augustus_masked-XT_scaffold8685-processed-gene-0.0-mRNA-1|m.13542,xtes8688,_ , 2, -, -, -,  N,-,339,-,-
augustus_masked-XT_scaffold8685-processed-gene-0.0-mRNA-1|m.13541,xtes8689,_ , 4, -, -, -,  N,-,339,-,-
augustus_masked-XT_scaffold86897-processed-gene-0.0-mRNA-1|m.9358,xtes8690,_ , 2, -, -, -,  N,-,166,-,-
augustus_masked-XT_scaffold86946-processed-gene-0.2-mRNA-1|m.5456,xtes8691,_ , 2, -, -, -,  N,-,202,-,-
augustus_masked-XT_scaffold86970-processed-gene-0.1-mRNA-1|m.35192,xtes8692,_ , 3, -, -, -,  N,-,198,-,-
augustus_masked-XT_scaffold86970-processed-gene-0.1-mRNA-1|m.35193,xtes8693,M , 2, -, -, -,  Y,-,111,-,-
augustus_masked-XT_scaffold87030-processed-gene-0.1-mRNA-1|m.12362,xtes8694,_ , 2, -, -, -,  N,-,363,-,-
augustus_masked-XT_scaffold87078-processed-gene-0.0-mRNA-1|m.7702,xtes8695,_ , 2, -, -, -,  N,-,166,-,-
augustus_masked-XT_scaffold8708-processed-gene-0.1-mRNA-1|m.25602,xtes8696,_ , 3, -, -, -,  N,-,253,-,-
augustus_masked-XT_scaffold87103-processed-gene-0.0-mRNA-1|m.9113,xtes8697,_ , 1, -, -, -,  N,-,336,-,-
augustus_masked-XT_scaffold87171-processed-gene-0.0-mRNA-1|m.32678,xtes8698,_ , 3, -, -, -,  N,-,259,-,-
augustus_masked-XT_scaffold87219-processed-gene-0.0-mRNA-1|m.112,xtes8699,M , 5, -, -, -,  N,-,118,-,-
augustus_masked-XT_scaffold8722-processed-gene-0.0-mRNA-1|m.9342,xtes8700,M , 5, -, -, -,  N,-,110,-,-
augustus_masked-XT_scaffold87235-processed-gene-0.3-mRNA-1|m.10012,xtes8701,_ , 4, -, -, -,  N,-,299,-,-
augustus_masked-XT_scaffold8727-processed-gene-0.0-mRNA-1|m.21430,xtes8702,_ , 1, -, -, -,  N,-,353,-,-
augustus_masked-XT_scaffold87272-processed-gene-0.1-mRNA-1|m.6816,xtes8703,_ , 1, -, -, -,  N,-,266,-,-
augustus_masked-XT_scaffold87272-processed-gene-0.1-mRNA-1|m.6817,xtes8704,_ , 4, -, -, -,  N,-,171,-,-
augustus_masked-XT_scaffold87280-processed-gene-0.2-mRNA-1|m.24424,xtes8705,_ , 5, -, -, -,  N,-,365,-,-
augustus_masked-XT_scaffold87282-processed-gene-0.1-mRNA-1|m.37872,xtes8706,M , 2, -, -, -,  N,-,162,-,-
augustus_masked-XT_scaffold87284-processed-gene-0.0-mRNA-1|m.21433,xtes8707,_ , 2, -, -, -,  N,-,223,-,-
augustus_masked-XT_scaffold8734-processed-gene-0.0-mRNA-1|m.18207,xtes8708,_ , 3, -, -, -,  N,-,289,-,-
augustus_masked-XT_scaffold87363-processed-gene-0.1-mRNA-1|m.25407,xtes8709,M , 4, -, -, -,  N,-,227,-,-
augustus_masked-XT_scaffold87365-processed-gene-0.0-mRNA-1|m.1448,xtes8710,_ , 1, -, -, -,  N,-,181,-,-
augustus_masked-XT_scaffold8739-processed-gene-0.1-mRNA-1|m.206,xtes8711,_ , 1, -, -, -,  N,-,355,-,-
augustus_masked-XT_scaffold87449-processed-gene-0.0-mRNA-1|m.32135,xtes8712,M , 5, -, -, -,  N,-,349,-,-
augustus_masked-XT_scaffold87449-processed-gene-0.0-mRNA-1|m.32136,xtes8713,M , 5, -, -, -,  N,-,348,-,-
