transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
c47750_g1_i1|m.1999,hamb10214,_ , 2, -, -, -,  N,-,368,-,-
c47751_g2_i1_m.22912|m.11292,hamb10215,_ , 2, -, -, -,  N,-,230,-,-
c47752_g1_i5|m.2000,hamb10216,_ , 5, hsap1839, mmus689, -,  Y,MLYCD,485,Mlycd,-
c47753_g1_i8|m.2001,hamb10217,S , 1, -, -, -,  N,-,377,-,-
c47755_g1_i2|m.2002,hamb10218,_ , 1, -, -, -,  N,-,195,-,-
c47755_g3_i1_m.22921|m.11293,hamb10219,_ , 2, -, -, -,  N,-,208,-,-
c47756_g1_i1|m.2003,hamb10220,_ , 3, -, -, -,  N,-,535,-,-
c47758_g2_i1_m.22926|m.11294,hamb10221,M , 5, -, -, -,  N,-,326,-,-
c47759_g1_i1|m.2004,hamb10222,_ , 2, -, -, -,  N,-,163,-,-
c4775_g1_i1_m.736|m.22316,hamb10223,_ , 2, -, -, -,  N,-,324,-,-
c47761_g1_i1_m.22930|m.11296,hamb10224,S , 3, -, -, -,  N,-,672,-,-
c47762_g1_i1_m.22932|m.11298,hamb10225,M , 2, hsap484, mmus1214, -,  Y,OXNAD1,296,Oxnad1,-
c47763_g1_i2|m.2005,hamb10226,_ , 1, -, -, -,  N,-,201,-,-
c47764_g2_i1_m.22935|m.11301,hamb10227,S , 1, -, -, -,  N,-,167,-,-
c47764_g2_i1_m.22935|m.11299,hamb10228,M , 3, -, -, -,  Y,-,300,-,-
c47766_g1_i3|m.2006,hamb10229,_ , 2, -, -, scer1027,  Y,-,259,-,BTS1
c47768_g1_i4_m.22943|m.11304,hamb10230,_ , 2, -, -, -,  N,-,503,-,-
c47772_g1_i5|m.2007,hamb10231,_ , 4, -, -, -,  N,-,377,-,-
c47774_g1_i1_m.22951|m.11305,hamb10232,_ , 2, -, -, -,  N,-,381,-,-
c47775_g1_i1_m.22952|m.11306,hamb10233,_ , 2, -, -, -,  N,-,394,-,-
c47777_g1_i1_m.22954|m.11307,hamb10234,_ , 1, -, -, -,  N,-,642,-,-
c47778_g1_i1_m.22955|m.11308,hamb10235,_ , 2, -, -, -,  N,-,692,-,-
c47779_g1_i1_m.22957|m.11310,hamb10236,_ , 1, -, -, -,  N,-,598,-,-
c47780_g1_i5|m.2009,hamb10237,_ , 2, -, -, -,  N,-,652,-,-
c47782_g1_i1_m.22963|m.11312,hamb10238,_ , 1, -, -, -,  N,-,262,-,-
c47783_g1_i8|m.2012,hamb10239,_ , 4, -, -, -,  N,-,331,-,-
c47784_g1_i2_m.22966|m.11313,hamb10240,_ , 2, -, -, -,  N,-,203,-,-
c47786_g1_i2|m.2013,hamb10241,M , 3, -, -, -,  Y,-,522,-,-
c47788_g2_i2|m.2015,hamb10242,_ , 5, -, -, scer571,  Y,-,517,-,CBF1
c47790_g1_i1_m.22983|m.11316,hamb10243,S , 1, -, -, -,  N,-,442,-,-
c47792_g1_i1_m.22989|m.11317,hamb10244,S , 2, -, -, -,  N,-,477,-,-
c47793_g2_i2_m.22991|m.11320,hamb10245,_ , 1, -, -, -,  N,-,196,-,-
c47793_g3_i3|m.2017,hamb10246,_ , 2, -, -, -,  N,-,185,-,-
c47795_g1_i2_m.22994|m.11321,hamb10247,S , 1, hsap1779, mmus1381, scer951,  Y,HAGH,336,Hagh,GLO4
c47798_g1_i1_m.22999|m.11322,hamb10248,_ , 1, -, -, -,  N,-,1031,-,-
c47801_g2_i1_m.23002|m.11323,hamb10249,_ , 1, -, -, -,  N,-,197,-,-
c47804_g1_i2_m.23006|m.11324,hamb10250,_ , 2, -, -, -,  N,-,222,-,-
c47807_g1_i1_m.23009|m.11325,hamb10251,_ , 1, -, -, -,  N,-,666,-,-
c47808_g1_i4|m.2018,hamb10252,_ , 4, -, -, -,  N,-,144,-,-
c47809_g1_i1_m.23014|m.11327,hamb10253,_ , 1, -, -, -,  N,-,230,-,-
c47811_g1_i1_m.23020|m.11329,hamb10254,_ , 4, -, -, -,  N,-,270,-,-
c47811_g2_i1_m.23021|m.11330,hamb10255,_ , 3, -, -, -,  N,-,213,-,-
c47811_g4_i4_m.23022|m.11331,hamb10256,_ , 3, -, -, -,  N,-,277,-,-
c47811_g5_i1_m.23023|m.11332,hamb10257,_ , 2, -, -, -,  N,-,206,-,-
c47811_g8_i1_m.23025|m.11333,hamb10258,_ , 4, -, -, -,  N,-,136,-,-
c47811_g9_i1_m.23026|m.11334,hamb10259,_ , 4, -, -, -,  N,-,131,-,-
c47812_g1_i1_m.23029|m.11335,hamb10260,S , 1, -, -, -,  N,-,446,-,-
c47814_g1_i1_m.23032|m.11337,hamb10261,_ , 5, -, -, -,  N,-,166,-,-
c47814_g3_i1_m.23033|m.11338,hamb10262,S , 3, -, -, -,  N,-,185,-,-
c47815_g1_i1|m.2019,hamb10263,_ , 2, -, -, -,  N,-,99,-,-
c47815_g3_i1_m.23034|m.11339,hamb10264,_ , 2, -, -, -,  N,-,429,-,-
c47816_g1_i1_m.23035|m.11340,hamb10265,S , 4, -, -, -,  N,-,205,-,-
c47818_g1_i1_m.23039|m.11341,hamb10266,_ , 2, -, -, -,  N,-,471,-,-
c47820_g2_i1_m.23042|m.11342,hamb10267,_ , 2, -, -, -,  N,-,871,-,-
c47821_g2_i5|m.2020,hamb10268,_ , 1, -, -, -,  N,-,100,-,-
c47822_g1_i2|m.2021,hamb10269,_ , 4, -, -, -,  N,-,496,-,-
c47823_g2_i2|m.2022,hamb10270,_ , 3, -, -, -,  N,-,283,-,-
c47823_g3_i1_m.23050|m.11345,hamb10271,_ , 3, -, -, -,  N,-,100,-,-
c47824_g1_i1_m.23051|m.11346,hamb10272,_ , 3, -, -, -,  N,-,122,-,-
c47824_g2_i2|m.2023,hamb10273,_ , 1, -, -, -,  N,-,306,-,-
c47824_g4_i1_m.23054|m.11347,hamb10274,M , 5, -, -, -,  N,-,378,-,-
c47825_g1_i3|m.2024,hamb10275,_ , 3, -, -, -,  N,-,593,-,-
c47826_g1_i1_m.23057|m.11348,hamb10276,_ , 1, -, -, -,  N,-,444,-,-
c47829_g10_i2|m.2025,hamb10277,_ , 3, -, -, -,  N,-,159,-,-
c47829_g13_i3|m.2026,hamb10278,_ , 2, -, -, -,  N,-,231,-,-
c47829_g4_i2|m.2027,hamb10279,_ , 2, -, -, -,  N,-,170,-,-
c47829_g5_i1_m.23063|m.11349,hamb10280,_ , 1, -, -, -,  N,-,113,-,-
c47829_g6_i1_m.23064|m.11350,hamb10281,_ , 2, -, -, -,  N,-,142,-,-
c47829_g8_i1_m.23065|m.11351,hamb10282,_ , 1, -, -, -,  N,-,186,-,-
c47830_g1_i6|m.2028,hamb10283,_ , 1, -, -, -,  N,-,370,-,-
c47830_g2_i2|m.2029,hamb10284,_ , 1, -, -, -,  N,-,669,-,-
c47831_g1_i1_m.23074|m.11352,hamb10285,_ , 5, -, -, -,  N,-,365,-,-
c47832_g1_i1|m.2030,hamb10286,S , 2, -, -, -,  N,-,321,-,-
c47833_g1_i1_m.23076|m.11353,hamb10287,S , 2, -, -, -,  N,-,574,-,-
c47836_g1_i1_m.23079|m.11354,hamb10288,_ , 3, hsap1358, mmus172, -,  Y,MTCH2,356,Mtch2,-
c47837_g1_i1_m.23080|m.11356,hamb10289,M , 3, -, -, -,  Y,-,484,-,-
c47837_g2_i1_m.23081|m.11357,hamb10290,M , 3, -, -, -,  Y,-,484,-,-
c47838_g1_i2_m.23082|m.11358,hamb10291,_ , 3, -, -, -,  N,-,301,-,-
c47840_g1_i1|m.2031,hamb10292,S , 1, -, -, -,  N,-,181,-,-
c47842_g3_i1|m.2032,hamb10293,S , 5, -, -, -,  N,-,548,-,-
c47843_g1_i1_m.23089|m.11360,hamb10294,S , 1, -, -, -,  N,-,196,-,-
c47845_g2_i5|m.2033,hamb10295,_ , 1, -, -, -,  N,-,745,-,-
c47845_g4_i1_m.23097|m.11362,hamb10296,_ , 2, -, -, -,  N,-,433,-,-
c47847_g1_i1_m.23103|m.11364,hamb10297,_ , 4, -, -, -,  N,-,304,-,-
c47850_g1_i1_m.23106|m.11365,hamb10298,M , 4, -, -, -,  N,-,488,-,-
c47851_g1_i2|m.2035,hamb10299,_ , 3, -, -, -,  N,-,211,-,-
c47853_g1_i1_m.23110|m.11367,hamb10300,_ , 2, hsap541, mmus1348, -,  Y,ABHD10,290,Abhd10,-
c47854_g2_i2_m.23114|m.11368,hamb10301,_ , 2, -, -, -,  N,-,303,-,-
c47855_g1_i1_m.23116|m.11370,hamb10302,_ , 2, -, -, -,  N,-,103,-,-
c47856_g1_i2_m.23118|m.11371,hamb10303,_ , 3, -, -, -,  N,-,271,-,-
c47857_g1_i4|m.2036,hamb10304,S , 3, hsap1821, mmus729, -,  Y,TK2,253,Tk2,-
c47860_g1_i14|m.2037,hamb10305,_ , 4, -, -, -,  N,-,126,-,-
c47861_g1_i1|m.2038,hamb10306,M , 4, -, -, -,  N,-,657,-,-
c47865_g1_i2_m.23135|m.11374,hamb10307,_ , 2, -, -, -,  N,-,164,-,-
c4786_g1_i1_m.737|m.22320,hamb10308,_ , 4, -, -, -,  N,-,175,-,-
c47872_g1_i1_m.23143|m.11375,hamb10309,_ , 1, -, -, -,  N,-,488,-,-
c47873_g2_i1_m.23145|m.11376,hamb10310,_ , 4, -, -, -,  N,-,180,-,-
c47876_g1_i1_m.23148|m.11377,hamb10311,S , 1, -, -, -,  N,-,552,-,-
c47877_g1_i1_m.23150|m.11379,hamb10312,_ , 1, hsap1621, mmus1091, scer52,  Y,MTHFD1,943,Mthfd1,MIS1
c47879_g1_i1_m.23152|m.11380,hamb10313,_ , 3, -, -, -,  N,-,1028,-,-
c47880_g2_i4|m.2039,hamb10314,_ , 2, -, -, -,  N,-,432,-,-
c47881_g1_i1_m.23157|m.11382,hamb10315,_ , 3, -, -, -,  N,-,140,-,-
c47883_g1_i1_m.23160|m.11385,hamb10316,_ , 4, -, -, -,  N,-,936,-,-
c47884_g1_i4|m.2040,hamb10317,_ , 5, -, -, -,  N,-,238,-,-
c47887_g1_i1_m.23166|m.11386,hamb10318,_ , 5, -, -, -,  N,-,1075,-,-
c47888_g1_i1_m.23167|m.11387,hamb10319,_ , 2, -, -, -,  N,-,285,-,-
c47889_g1_i4|m.2041,hamb10320,_ , 4, -, -, -,  N,-,628,-,-
c47892_g1_i3|m.2042,hamb10321,_ , 4, -, -, -,  N,-,453,-,-
c47893_g1_i1_m.23173|m.11388,hamb10322,S , 1, -, -, -,  N,-,527,-,-
c47895_g1_i1_m.23177|m.11389,hamb10323,_ , 3, -, -, -,  N,-,299,-,-
c47897_g1_i1_m.23181|m.11391,hamb10324,_ , 4, -, -, -,  N,-,232,-,-
c47899_g1_i1|m.2044,hamb10325,_ , 2, -, -, -,  N,-,714,-,-
c47902_g1_i1_m.23187|m.11392,hamb10326,_ , 2, -, -, -,  N,-,696,-,-
c47903_g1_i1|m.2045,hamb10327,_ , 4, -, -, -,  N,-,390,-,-
c47904_g2_i1|m.2046,hamb10328,_ , 4, -, -, -,  N,-,130,-,-
c47905_g1_i1_m.23191|m.11393,hamb10329,_ , 2, -, -, -,  N,-,678,-,-
c47909_g1_i1|m.2047,hamb10330,M , 5, -, -, -,  N,-,542,-,-
c47913_g1_i1_m.23198|m.11394,hamb10331,_ , 2, hsap1300, mmus1517, -,  Y,GPAM,865,Gpam,-
c47914_g3_i4|m.2049,hamb10332,_ , 4, -, -, -,  N,-,548,-,-
c47916_g1_i1|m.2050,hamb10333,_ , 1, -, -, -,  N,-,438,-,-
c47920_g2_i1_m.23213|m.11397,hamb10334,M , 4, -, -, -,  N,-,244,-,-
c47921_g2_i2|m.2051,hamb10335,S , 5, -, -, -,  N,-,206,-,-
c47922_g1_i1_m.23217|m.11398,hamb10336,S , 1, -, -, -,  N,-,329,-,-
c47923_g1_i1_m.23219|m.11399,hamb10337,M , 3, hsap2027, mmus1459, -,  Y,ZADH2,359,Zadh2,-
c47924_g1_i1_m.23221|m.11400,hamb10338,_ , 1, -, -, -,  N,-,106,-,-
c47925_g1_i1_m.23222|m.11401,hamb10339,_ , 1, -, -, -,  N,-,331,-,-
c47927_g3_i1_m.23226|m.11402,hamb10340,_ , 2, -, -, -,  N,-,223,-,-
c47928_g1_i2|m.2052,hamb10341,_ , 2, -, -, -,  N,-,328,-,-
c47930_g1_i2_m.23229|m.11403,hamb10342,_ , 3, -, -, -,  N,-,359,-,-
c47930_g3_i1_m.23232|m.11406,hamb10343,_ , 2, -, -, -,  N,-,99,-,-
c47930_g5_i1_m.23235|m.11407,hamb10344,S , 1, -, -, -,  N,-,228,-,-
c47932_g1_i1|m.2053,hamb10345,_ , 5, hsap1544, mmus454, -,  Y,MMAB,209,Mmab,-
c47936_g1_i4_m.23242|m.11408,hamb10346,_ , 2, -, -, -,  N,-,545,-,-
c47938_g1_i1_m.23245|m.11409,hamb10347,_ , 4, -, -, -,  N,-,431,-,-
c47939_g1_i1|m.2054,hamb10348,M , 4, -, -, -,  N,-,806,-,-
c47940_g1_i3|m.2055,hamb10349,_ , 3, -, -, -,  N,-,460,-,-
c47941_g3_i3_m.23253|m.11410,hamb10350,S , 3, -, -, -,  N,-,614,-,-
c47941_g3_i3_m.23253|m.11411,hamb10351,S , 5, -, -, -,  N,-,127,-,-
c47942_g1_i1_m.23255|m.11412,hamb10352,S , 5, -, -, -,  N,-,339,-,-
c47943_g1_i1_m.23256|m.11413,hamb10353,S , 1, -, -, -,  N,-,446,-,-
c47944_g2_i1|m.2056,hamb10354,_ , 2, -, -, -,  N,-,154,-,-
c47944_g3_i2_m.23259|m.11414,hamb10355,_ , 3, -, -, -,  N,-,271,-,-
c47945_g1_i1_m.23260|m.11415,hamb10356,_ , 5, -, -, -,  N,-,329,-,-
c47946_g2_i2|m.2057,hamb10357,_ , 1, -, -, -,  N,-,248,-,-
c47947_g1_i1_m.23262|m.11416,hamb10358,_ , 1, -, -, -,  N,-,422,-,-
c47948_g1_i2_m.23264|m.11418,hamb10359,_ , 2, -, -, -,  N,-,212,-,-
c47949_g1_i1|m.2058,hamb10360,_ , 1, -, -, -,  N,-,268,-,-
c47951_g4_i1_m.23269|m.11419,hamb10361,S , 4, -, -, -,  N,-,497,-,-
c47952_g1_i3|m.2059,hamb10362,_ , 5, -, -, -,  N,-,424,-,-
c47956_g1_i4|m.2060,hamb10363,_ , 1, -, -, -,  N,-,312,-,-
c47958_g2_i3|m.2061,hamb10364,_ , 1, -, -, -,  N,-,495,-,-
c47959_g1_i1_m.23283|m.11421,hamb10365,_ , 2, -, -, -,  N,-,354,-,-
c47960_g2_i1_m.23285|m.11422,hamb10366,_ , 2, -, -, -,  N,-,108,-,-
c47964_g1_i1_m.23289|m.11423,hamb10367,M , 3, -, -, -,  Y,-,1134,-,-
c47965_g2_i1_m.23291|m.11425,hamb10368,M , 1, hsap200, mmus88, -,  Y,NDUFS2,473,Ndufs2,-
c47966_g1_i1_m.23292|m.11426,hamb10369,S , 5, -, -, -,  N,-,634,-,-
c47969_g1_i1_m.23295|m.11427,hamb10370,_ , 2, -, -, scer757,  Y,-,441,-,UBX2
c47969_g3_i1_m.23298|m.11428,hamb10371,_ , 1, -, -, -,  N,-,256,-,-
c4796_g1_i1_m.738|m.22325,hamb10372,_ , 4, -, -, -,  N,-,168,-,-
c47970_g1_i1|m.2062,hamb10373,_ , 2, -, -, -,  N,-,218,-,-
c47971_g1_i1|m.2063,hamb10374,_ , 1, -, -, -,  N,-,614,-,-
c47972_g1_i4|m.2064,hamb10375,_ , 1, -, -, -,  N,-,174,-,-
c47972_g2_i1_m.23306|m.11431,hamb10376,_ , 1, -, -, -,  N,-,134,-,-
c47973_g1_i1_m.23307|m.11432,hamb10377,_ , 2, -, -, -,  N,-,455,-,-
c47975_g1_i2_m.23309|m.11433,hamb10378,_ , 2, -, -, -,  N,-,261,-,-
c47978_g1_i1_m.23310|m.11434,hamb10379,S , 1, -, -, -,  N,-,622,-,-
c47979_g1_i1_m.23311|m.11435,hamb10380,M , 3, -, -, -,  Y,-,996,-,-
c47980_g1_i1|m.2065,hamb10381,_ , 2, -, -, -,  N,-,638,-,-
c47981_g1_i1_m.23316|m.11438,hamb10382,_ , 3, -, -, -,  N,-,547,-,-
c47982_g2_i2_m.23320|m.11439,hamb10383,S , 1, -, -, -,  N,-,288,-,-
c47983_g1_i1_m.23321|m.11440,hamb10384,_ , 1, -, -, -,  N,-,417,-,-
c47985_g1_i1_m.23324|m.11442,hamb10385,_ , 2, -, -, -,  N,-,298,-,-
c47986_g1_i1_m.23325|m.11443,hamb10386,_ , 4, -, -, -,  N,-,600,-,-
c47989_g2_i1_m.23328|m.11444,hamb10387,_ , 1, -, -, -,  N,-,102,-,-
c47989_g4_i1|m.2067,hamb10388,_ , 1, -, -, -,  N,-,100,-,-
c4798_g1_i1_m.739|m.22330,hamb10389,_ , 2, -, -, -,  N,-,142,-,-
c47990_g1_i1_m.23331|m.11445,hamb10390,_ , 1, -, -, -,  N,-,255,-,-
c47990_g3_i1|m.2068,hamb10391,S , 2, -, -, -,  N,-,619,-,-
c47992_g1_i1_m.23341|m.11447,hamb10392,_ , 1, -, -, -,  N,-,524,-,-
c47993_g1_i1_m.23342|m.11448,hamb10393,_ , 2, -, -, -,  N,-,288,-,-
c47994_g1_i3|m.2070,hamb10394,S , 1, -, -, -,  N,-,477,-,-
c47997_g1_i1_m.23346|m.11449,hamb10395,_ , 2, -, -, -,  N,-,289,-,-
c48001_g3_i1_m.23351|m.11450,hamb10396,_ , 2, -, -, -,  N,-,196,-,-
c48001_g4_i4|m.2071,hamb10397,_ , 3, -, -, -,  N,-,249,-,-
c48001_g5_i1_m.23353|m.11451,hamb10398,_ , 4, -, -, -,  N,-,268,-,-
c48004_g1_i1_m.23356|m.11452,hamb10399,S , 1, -, -, -,  N,-,809,-,-
c48007_g1_i1_m.23362|m.11455,hamb10400,_ , 2, -, -, -,  N,-,187,-,-
c48008_g1_i1_m.23363|m.11456,hamb10401,_ , 3, -, -, -,  N,-,477,-,-
c48009_g1_i3_m.23365|m.11457,hamb10402,_ , 3, -, -, -,  N,-,385,-,-
c48010_g2_i2_m.23366|m.11458,hamb10403,_ , 4, -, -, -,  N,-,192,-,-
c48010_g6_i1_m.23367|m.11459,hamb10404,_ , 2, -, -, -,  N,-,192,-,-
c48011_g2_i1_m.23369|m.11460,hamb10405,M , 3, -, -, -,  Y,-,647,-,-
c48013_g3_i1_m.23373|m.11461,hamb10406,_ , 1, -, -, -,  N,-,248,-,-
c48015_g1_i1_m.23375|m.11462,hamb10407,S , 1, -, -, -,  N,-,442,-,-
c48016_g1_i1_m.23377|m.11463,hamb10408,_ , 3, -, -, -,  N,-,659,-,-
c48018_g1_i1_m.23383|m.11466,hamb10409,_ , 3, -, -, -,  N,-,173,-,-
c48019_g1_i1_m.23384|m.11467,hamb10410,_ , 2, -, -, -,  N,-,464,-,-
c48020_g3_i3_m.23386|m.11469,hamb10411,S , 1, -, -, -,  N,-,106,-,-
c48021_g1_i1|m.2072,hamb10412,_ , 4, -, -, -,  N,-,293,-,-
c48022_g1_i1|m.2073,hamb10413,S , 4, -, -, -,  N,-,527,-,-
c48023_g1_i1_m.23393|m.11471,hamb10414,_ , 1, -, -, -,  N,-,223,-,-
c48024_g1_i2|m.2075,hamb10415,_ , 1, -, -, -,  N,-,504,-,-
c48025_g1_i1_m.23396|m.11472,hamb10416,_ , 2, -, -, -,  N,-,320,-,-
c48025_g2_i1_m.23398|m.11474,hamb10417,S , 2, -, -, -,  N,-,224,-,-
c48025_g4_i2|m.2076,hamb10418,_ , 2, -, -, -,  N,-,265,-,-
c48026_g1_i2_m.23401|m.11477,hamb10419,_ , 2, -, -, -,  N,-,404,-,-
c48028_g2_i1_m.23404|m.11478,hamb10420,_ , 2, -, -, -,  N,-,111,-,-
c48030_g1_i1_m.23407|m.11479,hamb10421,_ , 2, -, -, -,  N,-,185,-,-
c48031_g1_i1_m.23411|m.11482,hamb10422,_ , 1, -, -, -,  N,-,371,-,-
c48032_g5_i1_m.23412|m.11483,hamb10423,_ , 1, -, -, -,  N,-,322,-,-
c48033_g1_i2_m.23413|m.11484,hamb10424,_ , 4, -, -, -,  N,-,765,-,-
c48033_g2_i3|m.2077,hamb10425,_ , 5, -, -, -,  N,-,534,-,-
c48035_g1_i2_m.23417|m.11485,hamb10426,_ , 3, -, -, -,  N,-,673,-,-
c48037_g1_i2|m.2078,hamb10427,_ , 1, -, -, -,  N,-,181,-,-
c48042_g1_i1|m.2079,hamb10428,_ , 1, -, -, -,  N,-,316,-,-
c48044_g1_i1|m.2080,hamb10429,_ , 3, -, -, -,  N,-,1144,-,-
c48045_g1_i1_m.23425|m.11487,hamb10430,_ , 1, -, -, -,  N,-,430,-,-
c48046_g1_i6|m.2081,hamb10431,_ , 5, -, -, -,  N,-,202,-,-
c48047_g1_i2|m.2082,hamb10432,_ , 2, -, -, -,  N,-,329,-,-
c48049_g2_i1_m.23431|m.11489,hamb10433,_ , 1, -, -, -,  N,-,123,-,-
c48050_g1_i1_m.23433|m.11490,hamb10434,M , 4, -, -, -,  N,-,431,-,-
c48051_g1_i6|m.2084,hamb10435,_ , 1, -, -, -,  N,-,658,-,-
c48052_g1_i1_m.23438|m.11491,hamb10436,M , 3, -, -, -,  N,-,299,-,-
c48052_g2_i4|m.2086,hamb10437,S , 1, -, -, -,  N,-,366,-,-
c48052_g4_i1_m.23444|m.11493,hamb10438,_ , 4, -, -, scer685,  Y,-,530,-,FMP25
c48054_g1_i1_m.23447|m.11494,hamb10439,S , 5, -, -, -,  N,-,1049,-,-
c48055_g1_i5|m.2088,hamb10440,_ , 1, -, -, -,  N,-,225,-,-
c48056_g2_i1|m.2089,hamb10441,_ , 1, -, -, -,  N,-,135,-,-
c48056_g3_i1|m.2090,hamb10442,_ , 1, -, -, -,  N,-,182,-,-
c48057_g1_i1_m.23454|m.11497,hamb10443,S , 2, -, -, -,  N,-,191,-,-
c48057_g2_i3|m.2091,hamb10444,_ , 2, -, -, -,  N,-,331,-,-
c48058_g1_i1_m.23457|m.11498,hamb10445,_ , 2, -, -, -,  N,-,417,-,-
c48059_g2_i1_m.23459|m.11499,hamb10446,_ , 1, -, -, -,  N,-,158,-,-
c48059_g3_i1_m.23460|m.11501,hamb10447,_ , 2, -, -, -,  N,-,729,-,-
c48060_g1_i1_m.23461|m.11502,hamb10448,S , 5, -, -, -,  N,-,359,-,-
c48061_g1_i1_m.23462|m.11503,hamb10449,_ , 1, -, -, -,  N,-,246,-,-
c48062_g1_i4|m.2092,hamb10450,_ , 5, hsap784, mmus1141, -,  Y,SIRT5,292,Sirt5,-
c48063_g1_i1_m.23465|m.11504,hamb10451,_ , 2, -, -, -,  N,-,579,-,-
c48064_g1_i1_m.23466|m.11505,hamb10452,_ , 3, -, -, -,  N,-,262,-,-
c48065_g2_i3_m.23467|m.11506,hamb10453,_ , 2, -, -, -,  N,-,177,-,-
c48065_g5_i1_m.23470|m.11507,hamb10454,S , 5, -, -, -,  N,-,108,-,-
c48067_g1_i2_m.23472|m.11508,hamb10455,_ , 1, -, -, -,  N,-,411,-,-
c48069_g1_i1_m.23475|m.11509,hamb10456,S , 4, -, -, -,  N,-,766,-,-
c48071_g1_i1_m.23477|m.11510,hamb10457,_ , 5, -, -, -,  N,-,405,-,-
c48072_g1_i2|m.2093,hamb10458,_ , 3, -, -, -,  N,-,113,-,-
c48072_g2_i1_m.23480|m.11512,hamb10459,_ , 2, -, -, -,  N,-,189,-,-
c48072_g5_i1_m.23483|m.11513,hamb10460,_ , 2, -, -, -,  N,-,312,-,-
c48072_g6_i1_m.23484|m.11514,hamb10461,_ , 2, -, -, -,  N,-,399,-,-
c48073_g3_i1|m.2094,hamb10462,S , 5, -, -, -,  N,-,160,-,-
c48074_g1_i4|m.2095,hamb10463,_ , 3, hsap1331, -, scer210,  Y,CLPB,484,-,HSP78
c48076_g2_i2_m.23491|m.11516,hamb10464,_ , 1, -, -, -,  N,-,232,-,-
c48077_g1_i1_m.23493|m.11517,hamb10465,_ , 2, -, -, -,  N,-,461,-,-
c48079_g1_i4|m.2096,hamb10466,_ , 2, -, -, scer787,  Y,-,232,-,CCS1
c48080_g1_i2_m.23500|m.11519,hamb10467,_ , 3, -, -, -,  N,-,927,-,-
c48081_g1_i1_m.23502|m.11521,hamb10468,_ , 5, -, -, -,  N,-,579,-,-
c48082_g1_i1_m.23504|m.11523,hamb10469,_ , 1, -, -, -,  N,-,114,-,-
c48083_g1_i1|m.2097,hamb10470,_ , 5, -, -, -,  N,-,358,-,-
c48084_g2_i2|m.2098,hamb10471,_ , 2, -, -, -,  N,-,215,-,-
c48084_g3_i3|m.2099,hamb10472,_ , 5, -, -, -,  N,-,199,-,-
c48085_g1_i1_m.23512|m.11524,hamb10473,_ , 3, -, -, -,  N,-,280,-,-
c48086_g1_i1_m.23514|m.11525,hamb10474,_ , 2, -, -, -,  N,-,267,-,-
c48088_g1_i1_m.23519|m.11526,hamb10475,_ , 1, -, -, -,  N,-,531,-,-
c48089_g1_i1|m.2100,hamb10476,_ , 1, -, -, -,  N,-,367,-,-
c48089_g2_i2_m.23526|m.11529,hamb10477,_ , 1, -, -, -,  N,-,587,-,-
c48090_g1_i1_m.23527|m.11530,hamb10478,_ , 1, -, -, -,  N,-,172,-,-
c48090_g2_i1_m.23528|m.11531,hamb10479,_ , 1, -, -, -,  N,-,233,-,-
c48092_g1_i10|m.2101,hamb10480,_ , 2, -, -, scer211,  Y,-,605,-,DIN7
c48094_g2_i2|m.2102,hamb10481,_ , 4, -, -, -,  N,-,648,-,-
c48095_g1_i1_m.23540|m.11534,hamb10482,_ , 2, -, -, -,  N,-,372,-,-
c48096_g1_i1_m.23541|m.11535,hamb10483,S , 1, -, -, -,  N,-,480,-,-
c480_g1_i1_m.93|m.23399,hamb10484,_ , 2, -, -, -,  N,-,102,-,-
c48100_g1_i1_m.23545|m.11536,hamb10485,S , 2, -, -, -,  N,-,502,-,-
c48101_g1_i1_m.23547|m.11537,hamb10486,_ , 1, -, -, -,  N,-,138,-,-
c48103_g1_i2_m.23551|m.11538,hamb10487,_ , 1, -, -, -,  N,-,291,-,-
c48104_g1_i1_m.23553|m.11539,hamb10488,S , 2, -, -, -,  N,-,396,-,-
c48105_g1_i1|m.2103,hamb10489,_ , 2, -, -, -,  N,-,308,-,-
c48107_g1_i1_m.23558|m.11540,hamb10490,_ , 2, -, -, -,  N,-,488,-,-
c48110_g1_i2_m.23563|m.11541,hamb10491,_ , 2, -, -, -,  N,-,109,-,-
c48111_g1_i1_m.23565|m.11542,hamb10492,_ , 2, -, -, -,  N,-,774,-,-
c48111_g3_i1|m.2105,hamb10493,_ , 2, -, -, -,  N,-,103,-,-
c48113_g1_i1_m.23571|m.11543,hamb10494,_ , 4, -, -, -,  N,-,511,-,-
c48114_g1_i3_m.23572|m.11544,hamb10495,_ , 3, -, -, -,  N,-,225,-,-
c48115_g1_i1|m.2106,hamb10496,_ , 1, -, -, -,  N,-,358,-,-
c48116_g3_i1_m.23580|m.11546,hamb10497,_ , 2, -, -, -,  N,-,109,-,-
c48117_g1_i2_m.23581|m.11547,hamb10498,S , 1, -, -, -,  N,-,180,-,-
c48118_g1_i1_m.23582|m.11548,hamb10499,S , 1, -, -, -,  N,-,339,-,-
c48120_g2_i1_m.23584|m.11549,hamb10500,_ , 2, -, -, -,  N,-,179,-,-
c48120_g3_i1_m.23585|m.11550,hamb10501,S , 1, -, -, -,  N,-,501,-,-
c48120_g4_i1_m.23588|m.11553,hamb10502,_ , 2, -, -, -,  N,-,516,-,-
