transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22121|m.16623,ifas6931,_ , 1, -, -, -,  N,-,128,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22125|m.16624,ifas6932,_ , 2, -, -, scer1051,  Y,-,171,-,REV3
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22128|m.16625,ifas6933,_ , 2, -, -, -,  N,-,127,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22135|m.16626,ifas6934,_ , 1, -, -, -,  N,-,162,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22136|m.16627,ifas6935,_ , 2, -, -, -,  N,-,146,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22137|m.16628,ifas6936,S , 1, -, -, -,  N,-,115,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22142|m.16629,ifas6937,_ , 2, -, -, -,  N,-,165,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22145|m.16630,ifas6938,_ , 2, -, -, -,  N,-,127,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22147|m.16631,ifas6939,_ , 2, -, -, -,  N,-,112,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2215|m.2637,ifas6940,_ , 2, -, -, -,  N,-,920,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22155|m.16632,ifas6941,_ , 1, -, -, -,  N,-,145,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22157|m.16633,ifas6942,S , 2, -, -, -,  N,-,117,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22158|m.16634,ifas6943,_ , 1, -, -, -,  N,-,234,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2216|m.2641,ifas6944,_ , 2, -, -, -,  N,-,196,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2216|m.2640,ifas6945,_ , 2, -, -, -,  N,-,327,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2216|m.2639,ifas6946,_ , 2, -, -, -,  N,-,421,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22167|m.16636,ifas6947,_ , 1, -, -, -,  N,-,157,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22167|m.16637,ifas6948,_ , 1, -, -, -,  N,-,111,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22170|m.16638,ifas6949,_ , 2, -, -, -,  N,-,114,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22174|m.16639,ifas6950,_ , 3, -, -, -,  N,-,161,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22179|m.16641,ifas6951,_ , 3, -, -, -,  N,-,130,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22185|m.16642,ifas6952,_ , 3, -, -, -,  N,-,223,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22186|m.16643,ifas6953,S , 5, -, -, -,  N,-,104,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22187|m.16644,ifas6954,_ , 4, -, -, -,  N,-,102,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22193|m.16645,ifas6955,_ , 2, -, -, -,  N,-,132,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22194|m.16646,ifas6956,_ , 2, -, -, -,  N,-,109,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22198|m.16647,ifas6957,_ , 2, -, -, -,  N,-,112,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_222|m.321,ifas6958,_ , 2, -, -, -,  N,-,213,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_222|m.320,ifas6959,_ , 3, -, -, -,  N,-,324,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2220|m.2642,ifas6960,_ , 3, -, -, -,  N,-,194,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22203|m.16649,ifas6961,_ , 2, -, -, -,  N,-,279,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22205|m.16651,ifas6962,_ , 1, -, -, -,  N,-,195,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22208|m.16652,ifas6963,_ , 3, -, -, -,  N,-,146,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2221|m.2643,ifas6964,_ , 2, -, -, -,  N,-,498,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22211|m.16654,ifas6965,_ , 1, -, -, -,  N,-,186,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22213|m.16655,ifas6966,S , 1, -, -, -,  N,-,133,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22214|m.16656,ifas6967,M , 4, -, -, -,  N,-,149,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22215|m.16658,ifas6968,M , 5, -, -, -,  N,-,115,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22216|m.16659,ifas6969,_ , 1, -, -, -,  N,-,156,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22217|m.16660,ifas6970,_ , 4, -, -, -,  N,-,127,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22219|m.16661,ifas6971,_ , 3, -, -, -,  N,-,124,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22220|m.16662,ifas6972,_ , 1, -, -, -,  N,-,212,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22224|m.16663,ifas6973,S , 5, -, -, -,  N,-,147,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22225|m.16665,ifas6974,_ , 1, -, -, -,  N,-,217,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22228|m.16668,ifas6975,_ , 1, -, -, -,  N,-,117,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22229|m.16669,ifas6976,S , 3, -, -, -,  N,-,113,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22230|m.16670,ifas6977,_ , 4, -, -, -,  N,-,136,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22231|m.16671,ifas6978,_ , 1, -, -, -,  N,-,388,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22234|m.16673,ifas6979,_ , 1, -, -, -,  N,-,114,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2224|m.2644,ifas6980,_ , 2, -, -, -,  N,-,250,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2224|m.2645,ifas6981,_ , 1, -, -, -,  N,-,161,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22240|m.16674,ifas6982,_ , 1, -, -, -,  N,-,247,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22242|m.16675,ifas6983,_ , 3, -, -, -,  N,-,118,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22243|m.16677,ifas6984,_ , 1, -, -, -,  N,-,249,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22248|m.16681,ifas6985,_ , 5, -, -, -,  N,-,107,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22251|m.16682,ifas6986,_ , 2, -, -, -,  N,-,171,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22254|m.16684,ifas6987,_ , 1, -, -, -,  N,-,132,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22257|m.16686,ifas6988,_ , 3, -, -, -,  N,-,165,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2226|m.2649,ifas6989,S , 3, -, -, -,  N,-,284,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22263|m.16687,ifas6990,_ , 1, -, -, -,  N,-,131,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22265|m.16688,ifas6991,_ , 1, -, -, -,  N,-,115,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22266|m.16689,ifas6992,_ , 3, -, -, -,  N,-,151,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2227|m.2650,ifas6993,_ , 3, -, -, -,  N,-,140,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22271|m.16690,ifas6994,_ , 2, -, -, -,  N,-,105,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22277|m.16691,ifas6995,_ , 1, -, -, -,  N,-,168,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2228|m.2651,ifas6996,_ , 3, -, -, -,  N,-,100,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22280|m.16692,ifas6997,_ , 2, -, -, -,  N,-,131,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22283|m.16693,ifas6998,_ , 1, -, -, -,  N,-,256,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22287|m.16695,ifas6999,_ , 1, -, -, -,  N,-,104,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22289|m.16696,ifas7000,_ , 2, -, -, -,  N,-,100,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22290|m.16697,ifas7001,_ , 3, -, -, -,  N,-,101,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22291|m.16698,ifas7002,_ , 4, -, -, -,  N,-,164,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22292|m.16699,ifas7003,_ , 3, -, -, -,  N,-,144,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_223|m.322,ifas7004,_ , 2, -, -, -,  N,-,110,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2230|m.2653,ifas7005,_ , 3, -, -, -,  N,-,136,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22300|m.16701,ifas7006,_ , 1, -, -, -,  N,-,161,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22304|m.16702,ifas7007,_ , 5, -, -, -,  N,-,114,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22307|m.16703,ifas7008,_ , 3, -, -, -,  N,-,149,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22312|m.16704,ifas7009,_ , 1, -, -, -,  N,-,125,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22313|m.16705,ifas7010,_ , 2, -, -, -,  N,-,290,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22315|m.16706,ifas7011,_ , 3, -, -, -,  N,-,121,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22317|m.16707,ifas7012,_ , 2, -, -, -,  N,-,134,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22318|m.16708,ifas7013,S , 1, -, -, -,  N,-,127,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22327|m.16709,ifas7014,_ , 1, -, -, -,  N,-,190,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22328|m.16710,ifas7015,_ , 2, -, -, -,  N,-,170,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22329|m.16711,ifas7016,S , 3, -, -, -,  N,-,213,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22331|m.16713,ifas7017,M , 5, -, -, -,  N,-,108,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22333|m.16714,ifas7018,_ , 4, -, -, -,  N,-,271,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22334|m.16715,ifas7019,_ , 5, -, -, -,  N,-,126,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22337|m.16717,ifas7020,_ , 1, -, -, -,  N,-,132,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22346|m.16718,ifas7021,_ , 3, -, -, -,  N,-,128,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22348|m.16719,ifas7022,_ , 1, -, -, -,  N,-,180,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22349|m.16720,ifas7023,_ , 4, -, -, -,  N,-,123,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22350|m.16721,ifas7024,_ , 2, -, -, -,  N,-,170,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22352|m.16722,ifas7025,M , 5, -, -, -,  N,-,101,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22354|m.16723,ifas7026,_ , 2, -, -, -,  N,-,100,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22356|m.16724,ifas7027,_ , 5, -, -, -,  N,-,110,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22357|m.16725,ifas7028,_ , 4, -, -, -,  N,-,125,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22360|m.16726,ifas7029,_ , 1, -, -, -,  N,-,125,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22361|m.16727,ifas7030,_ , 2, -, -, -,  N,-,134,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22368|m.16728,ifas7031,_ , 2, -, -, -,  N,-,99,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22369|m.16729,ifas7032,_ , 2, -, -, -,  N,-,106,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22370|m.16730,ifas7033,_ , 4, -, -, -,  N,-,130,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22374|m.16731,ifas7034,_ , 2, -, -, -,  N,-,153,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22375|m.16732,ifas7035,_ , 2, -, -, -,  N,-,197,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22376|m.16733,ifas7036,_ , 3, -, -, -,  N,-,133,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22377|m.16734,ifas7037,_ , 1, -, -, -,  N,-,188,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22378|m.16735,ifas7038,_ , 1, -, -, -,  N,-,158,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22379|m.16736,ifas7039,_ , 2, -, -, -,  N,-,146,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2238|m.2654,ifas7040,_ , 1, -, -, -,  N,-,212,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22381|m.16738,ifas7041,_ , 1, -, -, -,  N,-,221,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22382|m.16739,ifas7042,_ , 2, -, -, -,  N,-,113,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22385|m.16740,ifas7043,_ , 2, -, -, -,  N,-,150,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22386|m.16741,ifas7044,_ , 1, -, -, -,  N,-,245,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22387|m.16742,ifas7045,S , 2, -, -, -,  N,-,113,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22388|m.16743,ifas7046,_ , 2, -, -, -,  N,-,106,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22391|m.16744,ifas7047,_ , 1, -, -, -,  N,-,209,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22394|m.16746,ifas7048,_ , 2, -, -, -,  N,-,205,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22396|m.16747,ifas7049,_ , 3, -, -, -,  N,-,133,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_224|m.323,ifas7050,_ , 4, -, -, -,  N,-,99,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2240|m.2656,ifas7051,_ , 4, -, -, -,  N,-,140,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22404|m.16749,ifas7052,_ , 2, -, -, -,  N,-,104,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22410|m.16750,ifas7053,_ , 3, -, -, -,  N,-,117,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22413|m.16751,ifas7054,_ , 4, -, -, -,  N,-,289,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22414|m.16752,ifas7055,_ , 3, -, -, -,  N,-,136,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22415|m.16753,ifas7056,_ , 1, -, -, -,  N,-,105,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22417|m.16755,ifas7057,_ , 1, -, -, -,  N,-,111,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22418|m.16756,ifas7058,_ , 2, -, -, -,  N,-,117,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22419|m.16757,ifas7059,_ , 2, -, -, -,  N,-,260,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2242|m.2657,ifas7060,M , 3, -, -, -,  Y,-,229,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22422|m.16758,ifas7061,_ , 2, -, -, -,  N,-,116,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22426|m.16759,ifas7062,_ , 2, -, -, -,  N,-,119,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22429|m.16761,ifas7063,_ , 2, -, -, -,  N,-,174,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22436|m.16762,ifas7064,_ , 1, -, -, -,  N,-,113,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22440|m.16764,ifas7065,S , 1, -, -, -,  N,-,135,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22441|m.16765,ifas7066,_ , 5, -, -, -,  N,-,117,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22444|m.16766,ifas7067,_ , 5, -, -, -,  N,-,194,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22445|m.16767,ifas7068,_ , 3, -, -, -,  N,-,104,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22448|m.16768,ifas7069,_ , 1, -, -, -,  N,-,123,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2245|m.2659,ifas7070,_ , 1, -, -, -,  N,-,137,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2245|m.2658,ifas7071,_ , 2, -, -, -,  N,-,679,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22453|m.16769,ifas7072,M , 4, -, -, -,  N,-,179,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22455|m.16770,ifas7073,_ , 2, -, -, -,  N,-,178,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22457|m.16771,ifas7074,_ , 2, -, -, -,  N,-,341,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22459|m.16772,ifas7075,_ , 1, -, -, -,  N,-,103,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2246|m.2660,ifas7076,_ , 2, -, -, -,  N,-,152,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22462|m.16773,ifas7077,_ , 1, -, -, -,  N,-,225,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22465|m.16774,ifas7078,_ , 1, -, -, -,  N,-,101,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22467|m.16775,ifas7079,_ , 3, -, -, -,  N,-,115,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2247|m.2661,ifas7080,_ , 3, -, -, -,  N,-,380,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22471|m.16778,ifas7081,_ , 3, -, -, -,  N,-,134,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22472|m.16779,ifas7082,M , 3, -, -, -,  Y,-,188,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22478|m.16780,ifas7083,S , 5, -, -, -,  N,-,236,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22480|m.16781,ifas7084,_ , 1, -, -, -,  N,-,230,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22481|m.16782,ifas7085,_ , 5, -, -, -,  N,-,103,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22482|m.16783,ifas7086,_ , 1, -, -, -,  N,-,176,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22486|m.16784,ifas7087,_ , 2, -, -, -,  N,-,100,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22487|m.16785,ifas7088,_ , 2, -, -, -,  N,-,207,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2249|m.2662,ifas7089,_ , 2, -, -, -,  N,-,154,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22492|m.16786,ifas7090,_ , 2, -, -, -,  N,-,208,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22493|m.16787,ifas7091,_ , 4, -, -, -,  N,-,209,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22494|m.16788,ifas7092,_ , 5, -, -, -,  N,-,121,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22495|m.16789,ifas7093,_ , 2, -, -, -,  N,-,168,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22497|m.16790,ifas7094,_ , 5, -, -, -,  N,-,114,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22498|m.16791,ifas7095,_ , 3, -, -, -,  N,-,120,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22499|m.16792,ifas7096,_ , 2, -, -, -,  N,-,108,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2250|m.2663,ifas7097,_ , 5, -, -, -,  N,-,323,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22501|m.16793,ifas7098,_ , 1, -, -, -,  N,-,150,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22502|m.16794,ifas7099,_ , 2, -, -, -,  N,-,111,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22504|m.16795,ifas7100,_ , 4, -, -, -,  N,-,145,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22505|m.16796,ifas7101,_ , 3, -, -, -,  N,-,179,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2251|m.2665,ifas7102,M , 5, -, -, -,  N,-,265,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22510|m.16798,ifas7103,_ , 2, -, -, -,  N,-,104,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22512|m.16799,ifas7104,_ , 3, -, -, -,  N,-,219,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22516|m.16800,ifas7105,_ , 2, -, -, -,  N,-,104,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22517|m.16801,ifas7106,_ , 2, -, -, -,  N,-,209,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2252|m.2668,ifas7107,M , 4, -, -, -,  N,-,392,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_2252|m.2667,ifas7108,_ , 4, -, -, -,  N,-,488,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22525|m.16802,ifas7109,_ , 5, -, -, -,  N,-,185,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_22526|m.16804,ifas7110,_ , 2, -, -, -,  N,-,172,-,-
