transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
comp22214_c0_seq26|m.41059,avas22477,_ , 1, -, -, -,  N,-,1313,-,-
comp22214_c0_seq27|m.41061,avas22478,_ , 1, -, -, -,  N,-,1254,-,-
comp22214_c0_seq28|m.41063,avas22479,_ , 2, -, -, -,  N,-,1165,-,-
comp22214_c0_seq29|m.41066,avas22480,_ , 1, -, -, -,  N,-,1308,-,-
comp22214_c0_seq3|m.41002,avas22481,_ , 1, -, -, -,  N,-,1152,-,-
comp22214_c0_seq30|m.41069,avas22482,_ , 1, -, -, -,  N,-,689,-,-
comp22214_c0_seq31|m.41070,avas22483,_ , 1, -, -, -,  N,-,1369,-,-
comp22214_c0_seq32|m.41073,avas22484,_ , 2, -, -, -,  N,-,243,-,-
comp22214_c0_seq33|m.41074,avas22485,_ , 1, -, -, -,  N,-,1091,-,-
comp22214_c0_seq34|m.41076,avas22486,_ , 2, -, -, -,  N,-,1160,-,-
comp22214_c0_seq35|m.41080,avas22487,_ , 1, -, -, -,  N,-,467,-,-
comp22214_c0_seq36|m.41081,avas22488,_ , 1, -, -, -,  N,-,860,-,-
comp22214_c0_seq37|m.41083,avas22489,_ , 2, -, -, -,  N,-,1165,-,-
comp22214_c0_seq38|m.41086,avas22490,_ , 1, -, -, -,  N,-,926,-,-
comp22214_c0_seq39|m.41088,avas22491,_ , 1, -, -, -,  N,-,1374,-,-
comp22214_c0_seq4|m.41004,avas22492,_ , 2, -, -, -,  N,-,1050,-,-
comp22214_c0_seq40|m.41090,avas22493,_ , 1, -, -, -,  N,-,1315,-,-
comp22214_c0_seq41|m.41093,avas22494,_ , 1, -, -, -,  N,-,1259,-,-
comp22214_c0_seq42|m.41094,avas22495,_ , 1, -, -, -,  N,-,1147,-,-
comp22214_c0_seq43|m.41097,avas22496,_ , 1, -, -, -,  N,-,1320,-,-
comp22214_c0_seq44|m.41099,avas22497,_ , 1, -, -, -,  N,-,1259,-,-
comp22214_c0_seq45|m.41100,avas22498,_ , 1, -, -, -,  N,-,1369,-,-
comp22214_c0_seq46|m.41103,avas22499,_ , 1, -, -, -,  N,-,921,-,-
comp22214_c0_seq47|m.41106,avas22500,_ , 1, -, -, -,  N,-,1254,-,-
comp22214_c0_seq48|m.41108,avas22501,_ , 2, -, -, -,  N,-,557,-,-
comp22214_c0_seq49|m.41109,avas22502,_ , 1, -, -, -,  N,-,1147,-,-
comp22214_c0_seq5|m.41006,avas22503,_ , 1, -, -, -,  N,-,1313,-,-
comp22214_c0_seq51|m.41112,avas22504,_ , 2, -, -, -,  N,-,1106,-,-
comp22214_c0_seq6|m.41008,avas22505,_ , 2, -, -, -,  N,-,1045,-,-
comp22214_c0_seq7|m.41011,avas22506,_ , 2, -, -, -,  N,-,1050,-,-
comp22214_c0_seq8|m.41013,avas22507,_ , 2, -, -, -,  N,-,557,-,-
comp22214_c0_seq9|m.41014,avas22508,_ , 2, -, -, -,  N,-,1104,-,-
comp22216_c0_seq1|m.41117,avas22509,_ , 4, -, -, -,  N,-,288,-,-
comp22216_c0_seq1|m.41116,avas22510,_ , 2, -, -, -,  N,-,317,-,-
comp22216_c0_seq10|m.41124,avas22511,_ , 1, -, -, -,  N,-,177,-,-
comp22216_c0_seq11|m.41125,avas22512,S , 4, -, -, -,  N,-,125,-,-
comp22216_c0_seq14|m.41127,avas22513,_ , 4, -, -, -,  N,-,288,-,-
comp22216_c0_seq14|m.41126,avas22514,_ , 2, -, -, -,  N,-,317,-,-
comp22216_c0_seq15|m.41129,avas22515,_ , 4, -, -, -,  N,-,272,-,-
comp22216_c0_seq16|m.41130,avas22516,_ , 4, -, -, -,  N,-,395,-,-
comp22216_c0_seq2|m.41119,avas22517,S , 4, -, -, -,  N,-,122,-,-
comp22216_c0_seq3|m.41120,avas22518,_ , 4, -, -, -,  N,-,298,-,-
comp22216_c0_seq4|m.41121,avas22519,_ , 4, -, -, -,  N,-,392,-,-
comp22216_c0_seq7|m.41122,avas22520,_ , 2, -, -, -,  N,-,315,-,-
comp22216_c0_seq9|m.41123,avas22521,_ , 1, -, -, -,  N,-,177,-,-
comp22216_c1_seq1|m.41131,avas22522,M , 3, -, -, -,  Y,-,209,-,-
comp22216_c1_seq2|m.41132,avas22523,_ , 2, -, -, -,  N,-,161,-,-
comp22217_c0_seq4|m.41134,avas22524,_ , 2, -, -, -,  N,-,100,-,-
comp22218_c0_seq1|m.41136,avas22525,_ , 1, -, -, -,  N,-,562,-,-
comp22218_c0_seq1|m.41135,avas22526,_ , 2, -, -, -,  N,-,2177,-,-
comp22218_c1_seq1|m.41141,avas22527,_ , 1, -, -, -,  N,-,562,-,-
comp22218_c1_seq1|m.41140,avas22528,_ , 2, -, -, -,  N,-,2177,-,-
comp2221_c0_seq1|m.663,avas22529,_ , 1, -, -, -,  N,-,363,-,-
comp22220_c0_seq1|m.41145,avas22530,_ , 5, -, -, -,  N,-,821,-,-
comp22220_c0_seq2|m.41146,avas22531,_ , 2, -, -, -,  N,-,787,-,-
comp22221_c0_seq1|m.41147,avas22532,_ , 1, -, -, -,  N,-,1094,-,-
comp22221_c0_seq2|m.41149,avas22533,_ , 1, -, -, -,  N,-,1135,-,-
comp22221_c0_seq3|m.41151,avas22534,_ , 1, -, -, -,  N,-,1065,-,-
comp22221_c0_seq4|m.41153,avas22535,_ , 1, -, -, -,  N,-,1164,-,-
comp22222_c0_seq1|m.41155,avas22536,S , 1, -, -, -,  N,-,280,-,-
comp22222_c0_seq2|m.41156,avas22537,S , 1, -, -, -,  N,-,280,-,-
comp22222_c1_seq1|m.41157,avas22538,S , 1, -, -, -,  N,-,297,-,-
comp22222_c1_seq2|m.41158,avas22539,S , 1, -, -, -,  N,-,297,-,-
comp22222_c1_seq3|m.41159,avas22540,S , 1, -, -, -,  N,-,200,-,-
comp22223_c0_seq1|m.41160,avas22541,_ , 1, -, -, -,  N,-,686,-,-
comp22223_c0_seq2|m.41161,avas22542,_ , 1, -, -, -,  N,-,673,-,-
comp22224_c0_seq1|m.41165,avas22543,_ , 2, -, -, -,  N,-,101,-,-
comp22224_c0_seq1|m.41162,avas22544,_ , 5, -, -, -,  N,-,1433,-,-
comp22224_c0_seq1|m.41164,avas22545,_ , 4, -, -, -,  N,-,104,-,-
comp22224_c0_seq10|m.41203,avas22546,M , 2, -, -, -,  N,-,298,-,-
comp22224_c0_seq10|m.41208,avas22547,_ , 4, -, -, -,  N,-,104,-,-
comp22224_c0_seq10|m.41202,avas22548,_ , 1, -, -, -,  N,-,317,-,-
comp22224_c0_seq10|m.41201,avas22549,_ , 5, -, -, -,  N,-,1433,-,-
comp22224_c0_seq10|m.41204,avas22550,M , 5, -, -, -,  N,-,211,-,-
comp22224_c0_seq11|m.41212,avas22551,M , 5, -, -, -,  N,-,211,-,-
comp22224_c0_seq11|m.41211,avas22552,M , 2, -, -, -,  N,-,298,-,-
comp22224_c0_seq11|m.41209,avas22553,_ , 5, -, -, -,  N,-,590,-,-
comp22224_c0_seq11|m.41214,avas22554,_ , 1, -, -, -,  N,-,165,-,-
comp22224_c0_seq11|m.41210,avas22555,_ , 1, -, -, -,  N,-,317,-,-
comp22224_c0_seq12|m.41217,avas22556,_ , 2, -, -, -,  N,-,796,-,-
comp22224_c0_seq13|m.41221,avas22557,_ , 2, -, -, -,  N,-,101,-,-
comp22224_c0_seq13|m.41220,avas22558,_ , 4, -, -, -,  N,-,104,-,-
comp22224_c0_seq13|m.41219,avas22559,_ , 5, -, -, -,  N,-,590,-,-
comp22224_c0_seq14|m.41223,avas22560,_ , 1, -, -, -,  N,-,317,-,-
comp22224_c0_seq14|m.41222,avas22561,_ , 4, -, -, -,  N,-,1562,-,-
comp22224_c0_seq14|m.41224,avas22562,M , 2, -, -, -,  N,-,298,-,-
comp22224_c0_seq14|m.41225,avas22563,M , 5, -, -, -,  N,-,211,-,-
comp22224_c0_seq15|m.41231,avas22564,_ , 2, -, -, -,  N,-,101,-,-
comp22224_c0_seq15|m.41229,avas22565,_ , 4, -, -, -,  N,-,1562,-,-
comp22224_c0_seq16|m.41233,avas22566,_ , 1, -, -, -,  N,-,317,-,-
comp22224_c0_seq16|m.41232,avas22567,_ , 1, -, -, -,  N,-,1623,-,-
comp22224_c0_seq16|m.41235,avas22568,M , 5, -, -, -,  N,-,211,-,-
comp22224_c0_seq16|m.41234,avas22569,M , 2, -, -, -,  N,-,298,-,-
comp22224_c0_seq17|m.41242,avas22570,M , 2, -, -, -,  N,-,298,-,-
comp22224_c0_seq17|m.41241,avas22571,_ , 1, -, -, -,  N,-,317,-,-
comp22224_c0_seq17|m.41240,avas22572,_ , 1, -, -, -,  N,-,780,-,-
comp22224_c0_seq17|m.41243,avas22573,M , 5, -, -, -,  N,-,211,-,-
comp22224_c0_seq2|m.41166,avas22574,_ , 4, -, -, -,  N,-,719,-,-
comp22224_c0_seq2|m.41168,avas22575,M , 2, -, -, -,  N,-,298,-,-
comp22224_c0_seq2|m.41169,avas22576,M , 5, -, -, -,  N,-,211,-,-
comp22224_c0_seq2|m.41167,avas22577,_ , 1, -, -, -,  N,-,317,-,-
comp22224_c0_seq3|m.41174,avas22578,M , 2, -, -, -,  N,-,298,-,-
comp22224_c0_seq3|m.41172,avas22579,_ , 5, -, -, -,  N,-,590,-,-
comp22224_c0_seq3|m.41178,avas22580,_ , 4, -, -, -,  N,-,104,-,-
comp22224_c0_seq3|m.41175,avas22581,M , 5, -, -, -,  N,-,211,-,-
comp22224_c0_seq3|m.41173,avas22582,_ , 1, -, -, -,  N,-,317,-,-
comp22224_c0_seq4|m.41179,avas22583,_ , 2, -, -, -,  N,-,1639,-,-
comp22224_c0_seq5|m.41183,avas22584,_ , 2, -, -, -,  N,-,181,-,-
comp22224_c0_seq5|m.41182,avas22585,_ , 5, -, -, -,  N,-,590,-,-
comp22224_c0_seq6|m.41185,avas22586,_ , 5, -, -, -,  N,-,449,-,-
comp22224_c0_seq7|m.41187,avas22587,_ , 2, -, -, -,  N,-,101,-,-
comp22224_c0_seq7|m.41186,avas22588,_ , 4, -, -, -,  N,-,719,-,-
comp22224_c0_seq8|m.41188,avas22589,_ , 5, -, -, -,  N,-,1433,-,-
comp22224_c0_seq8|m.41189,avas22590,_ , 2, -, -, -,  N,-,181,-,-
comp22224_c0_seq9|m.41193,avas22591,_ , 1, -, -, -,  N,-,317,-,-
comp22224_c0_seq9|m.41195,avas22592,M , 5, -, -, -,  N,-,211,-,-
comp22224_c0_seq9|m.41192,avas22593,_ , 5, -, -, -,  N,-,1433,-,-
comp22224_c0_seq9|m.41194,avas22594,M , 2, -, -, -,  N,-,298,-,-
comp22224_c0_seq9|m.41197,avas22595,_ , 1, -, -, -,  N,-,165,-,-
comp22225_c0_seq1|m.41247,avas22596,_ , 3, -, -, -,  N,-,525,-,-
comp22226_c0_seq1|m.41248,avas22597,S , 5, -, -, -,  N,-,393,-,-
comp22226_c0_seq2|m.41249,avas22598,S , 5, -, -, -,  N,-,393,-,-
comp22226_c0_seq3|m.41250,avas22599,S , 5, -, -, -,  N,-,396,-,-
comp22226_c0_seq4|m.41251,avas22600,S , 5, -, -, -,  N,-,396,-,-
comp22227_c0_seq1|m.41252,avas22601,_ , 2, -, -, -,  N,-,406,-,-
comp22227_c0_seq2|m.41253,avas22602,_ , 2, -, -, -,  N,-,415,-,-
comp22227_c0_seq3|m.41254,avas22603,_ , 2, -, -, -,  N,-,414,-,-
comp22227_c1_seq1|m.41255,avas22604,_ , 3, -, -, -,  N,-,125,-,-
comp22227_c1_seq2|m.41256,avas22605,_ , 4, -, -, -,  N,-,694,-,-
comp22228_c0_seq1|m.41258,avas22606,_ , 1, -, -, -,  N,-,440,-,-
comp22228_c0_seq1|m.41259,avas22607,M , 5, -, -, -,  N,-,329,-,-
comp22228_c0_seq1|m.41257,avas22608,S , 5, -, -, -,  N,-,2137,-,-
comp22229_c0_seq1|m.41263,avas22609,_ , 2, -, -, -,  N,-,2030,-,-
comp22229_c1_seq1|m.41267,avas22610,_ , 2, -, -, -,  N,-,2030,-,-
comp22230_c0_seq1|m.41271,avas22611,_ , 4, -, -, -,  N,-,1176,-,-
comp22230_c0_seq2|m.41272,avas22612,_ , 5, -, -, -,  N,-,1180,-,-
comp22231_c0_seq1|m.41273,avas22613,_ , 1, -, -, -,  N,-,2634,-,-
comp22232_c0_seq1|m.41275,avas22614,_ , 2, -, -, -,  N,-,624,-,-
comp22232_c0_seq2|m.41279,avas22615,_ , 2, -, -, -,  N,-,444,-,-
comp22232_c0_seq2|m.41277,avas22616,M , 5, -, -, -,  N,-,751,-,-
comp22232_c0_seq2|m.41278,avas22617,_ , 2, -, -, -,  N,-,540,-,-
comp22232_c0_seq3|m.41281,avas22618,_ , 2, -, -, -,  N,-,617,-,-
comp22232_c0_seq4|m.41282,avas22619,_ , 2, -, -, -,  N,-,608,-,-
comp22232_c0_seq4|m.41283,avas22620,S , 3, -, -, -,  N,-,362,-,-
comp22232_c0_seq5|m.41286,avas22621,_ , 2, -, -, -,  N,-,624,-,-
comp22232_c0_seq5|m.41287,avas22622,S , 3, -, -, -,  N,-,362,-,-
comp22232_c0_seq6|m.41292,avas22623,_ , 2, -, -, -,  N,-,540,-,-
comp22232_c0_seq6|m.41290,avas22624,M , 5, -, -, -,  N,-,751,-,-
comp22232_c0_seq6|m.41291,avas22625,_ , 2, -, -, -,  N,-,650,-,-
comp22232_c0_seq7|m.41294,avas22626,_ , 2, -, -, -,  N,-,608,-,-
comp22232_c0_seq8|m.41296,avas22627,_ , 2, -, -, -,  N,-,617,-,-
comp22232_c0_seq8|m.41297,avas22628,S , 3, -, -, -,  N,-,362,-,-
comp22233_c0_seq1|m.41299,avas22629,_ , 2, -, -, -,  N,-,376,-,-
comp22233_c1_seq1|m.41300,avas22630,_ , 1, -, -, -,  N,-,1749,-,-
comp22233_c2_seq1|m.41303,avas22631,_ , 2, -, -, -,  N,-,2124,-,-
comp22234_c0_seq1|m.41306,avas22632,_ , 1, -, -, -,  N,-,183,-,-
comp22234_c0_seq2|m.41307,avas22633,_ , 1, -, -, -,  N,-,241,-,-
comp22234_c0_seq3|m.41308,avas22634,_ , 2, -, -, -,  N,-,178,-,-
comp22234_c1_seq1|m.41309,avas22635,_ , 1, -, -, -,  N,-,215,-,-
comp22234_c1_seq2|m.41310,avas22636,_ , 2, -, -, -,  N,-,128,-,-
comp22234_c1_seq3|m.41311,avas22637,_ , 2, -, -, -,  N,-,193,-,-
comp22234_c1_seq4|m.41312,avas22638,_ , 2, -, -, -,  N,-,411,-,-
comp22234_c1_seq5|m.41313,avas22639,_ , 2, -, -, -,  N,-,154,-,-
comp22234_c1_seq6|m.41314,avas22640,_ , 2, -, -, -,  N,-,191,-,-
comp22235_c0_seq1|m.41315,avas22641,_ , 1, -, -, -,  N,-,2196,-,-
comp22236_c0_seq1|m.41318,avas22642,_ , 1, -, -, -,  N,-,2846,-,-
comp22237_c0_seq1|m.41320,avas22643,_ , 2, -, -, -,  N,-,634,-,-
comp22237_c1_seq1|m.41324,avas22644,_ , 2, -, -, -,  N,-,634,-,-
comp22237_c1_seq2|m.41328,avas22645,_ , 5, -, -, -,  N,-,262,-,-
comp22238_c0_seq1|m.41331,avas22646,_ , 3, -, -, -,  N,-,106,-,-
comp22238_c0_seq2|m.41332,avas22647,_ , 3, -, -, -,  N,-,106,-,-
comp22238_c0_seq3|m.41333,avas22648,_ , 3, -, -, -,  N,-,112,-,-
comp22238_c2_seq1|m.41334,avas22649,S , 3, -, -, -,  N,-,129,-,-
comp22238_c2_seq2|m.41335,avas22650,_ , 3, -, -, -,  N,-,145,-,-
comp22238_c4_seq1|m.41337,avas22651,S , 4, -, -, -,  N,-,113,-,-
comp22238_c5_seq3|m.41339,avas22652,_ , 2, -, -, -,  N,-,146,-,-
comp22239_c0_seq1|m.41341,avas22653,_ , 1, -, -, -,  N,-,2733,-,-
comp22239_c0_seq2|m.41344,avas22654,_ , 1, -, -, -,  N,-,2733,-,-
comp22240_c0_seq1|m.41347,avas22655,S , 1, -, -, -,  N,-,707,-,-
comp22240_c1_seq1|m.41348,avas22656,S , 1, -, -, -,  N,-,706,-,-
comp22241_c0_seq1|m.41350,avas22657,S , 5, -, -, -,  N,-,145,-,-
comp22241_c0_seq1|m.41349,avas22658,_ , 2, -, -, -,  N,-,1048,-,-
comp22241_c0_seq10|m.41361,avas22659,_ , 2, -, -, -,  N,-,1187,-,-
comp22241_c0_seq11|m.41362,avas22660,_ , 2, -, -, -,  N,-,182,-,-
comp22241_c0_seq12|m.41363,avas22661,_ , 2, -, -, -,  N,-,1259,-,-
comp22241_c0_seq13|m.41365,avas22662,S , 5, -, -, -,  N,-,217,-,-
comp22241_c0_seq13|m.41364,avas22663,_ , 2, -, -, -,  N,-,1048,-,-
comp22241_c0_seq14|m.41366,avas22664,_ , 2, -, -, -,  N,-,1349,-,-
comp22241_c0_seq15|m.41367,avas22665,_ , 2, -, -, -,  N,-,1349,-,-
comp22241_c0_seq16|m.41368,avas22666,_ , 5, -, -, -,  N,-,119,-,-
comp22241_c0_seq17|m.41369,avas22667,_ , 2, -, -, -,  N,-,1048,-,-
comp22241_c0_seq17|m.41370,avas22668,S , 5, -, -, -,  N,-,307,-,-
comp22241_c0_seq18|m.41371,avas22669,_ , 2, -, -, -,  N,-,380,-,-
comp22241_c0_seq19|m.41372,avas22670,_ , 2, -, -, -,  N,-,1048,-,-
comp22241_c0_seq2|m.41351,avas22671,_ , 2, -, -, -,  N,-,1259,-,-
comp22241_c0_seq21|m.41373,avas22672,S , 5, -, -, -,  N,-,307,-,-
comp22241_c0_seq21|m.41374,avas22673,_ , 2, -, -, -,  N,-,241,-,-
comp22241_c0_seq22|m.41376,avas22674,S , 5, -, -, -,  N,-,145,-,-
comp22241_c0_seq22|m.41375,avas22675,_ , 2, -, -, -,  N,-,1048,-,-
comp22241_c0_seq23|m.41377,avas22676,_ , 2, -, -, -,  N,-,770,-,-
comp22241_c0_seq24|m.41378,avas22677,_ , 2, -, -, -,  N,-,241,-,-
comp22241_c0_seq24|m.41379,avas22678,S , 5, -, -, -,  N,-,217,-,-
comp22241_c0_seq26|m.41380,avas22679,_ , 2, -, -, -,  N,-,1048,-,-
comp22241_c0_seq27|m.41381,avas22680,_ , 2, -, -, -,  N,-,1141,-,-
comp22241_c0_seq28|m.41382,avas22681,_ , 2, -, -, -,  N,-,241,-,-
comp22241_c0_seq29|m.41384,avas22682,S , 5, -, -, -,  N,-,145,-,-
comp22241_c0_seq29|m.41383,avas22683,_ , 2, -, -, -,  N,-,241,-,-
comp22241_c0_seq3|m.41352,avas22684,_ , 2, -, -, -,  N,-,770,-,-
comp22241_c0_seq30|m.41385,avas22685,_ , 2, -, -, -,  N,-,452,-,-
comp22241_c0_seq31|m.41386,avas22686,_ , 4, -, -, -,  N,-,150,-,-
comp22241_c0_seq32|m.41387,avas22687,_ , 2, -, -, -,  N,-,182,-,-
comp22241_c0_seq4|m.41354,avas22688,S , 5, -, -, -,  N,-,307,-,-
comp22241_c0_seq4|m.41353,avas22689,_ , 2, -, -, -,  N,-,1048,-,-
comp22241_c0_seq5|m.41355,avas22690,_ , 2, -, -, -,  N,-,542,-,-
comp22241_c0_seq6|m.41357,avas22691,S , 5, -, -, -,  N,-,217,-,-
comp22241_c0_seq6|m.41356,avas22692,_ , 2, -, -, -,  N,-,1048,-,-
comp22241_c0_seq7|m.41358,avas22693,_ , 2, -, -, -,  N,-,334,-,-
comp22241_c0_seq8|m.41359,avas22694,_ , 2, -, -, -,  N,-,1141,-,-
comp22241_c0_seq9|m.41360,avas22695,_ , 2, -, -, -,  N,-,1187,-,-
comp22242_c0_seq1|m.41388,avas22696,_ , 5, -, -, -,  N,-,1558,-,-
comp22243_c0_seq1|m.41391,avas22697,_ , 2, -, -, -,  N,-,2597,-,-
comp22244_c0_seq1|m.41394,avas22698,_ , 1, -, -, -,  N,-,1134,-,-
comp22244_c0_seq2|m.41396,avas22699,_ , 1, -, -, -,  N,-,1031,-,-
comp22244_c0_seq3|m.41398,avas22700,_ , 1, -, -, -,  N,-,1002,-,-
comp22244_c0_seq4|m.41400,avas22701,_ , 1, -, -, -,  N,-,1163,-,-
comp22245_c0_seq1|m.41402,avas22702,_ , 2, -, -, -,  N,-,1851,-,-
comp22245_c1_seq1|m.41405,avas22703,_ , 2, -, -, -,  N,-,1852,-,-
comp22246_c0_seq2|m.41408,avas22704,_ , 1, -, -, -,  N,-,243,-,-
comp22246_c0_seq3|m.41409,avas22705,S , 3, -, -, -,  N,-,508,-,-
comp22246_c0_seq4|m.41410,avas22706,S , 3, -, -, -,  N,-,508,-,-
comp22246_c0_seq8|m.41411,avas22707,_ , 1, -, -, -,  N,-,243,-,-
comp22246_c0_seq9|m.41412,avas22708,_ , 1, -, -, -,  N,-,243,-,-
comp22248_c0_seq2|m.41413,avas22709,M , 3, -, -, -,  Y,-,266,-,-
comp22248_c0_seq3|m.41414,avas22710,S , 1, -, -, -,  N,-,148,-,-
comp22248_c0_seq4|m.41415,avas22711,M , 3, -, -, -,  Y,-,281,-,-
comp22248_c0_seq5|m.41416,avas22712,S , 1, -, -, -,  N,-,351,-,-
comp22248_c0_seq6|m.41417,avas22713,M , 3, -, -, -,  Y,-,288,-,-
comp22249_c2_seq2|m.41419,avas22714,M , 3, -, -, -,  Y,-,121,-,-
comp22249_c2_seq2|m.41418,avas22715,S , 5, -, -, -,  N,-,161,-,-
comp22249_c2_seq3|m.41422,avas22716,M , 3, -, -, -,  Y,-,121,-,-
comp22249_c2_seq3|m.41421,avas22717,S , 5, -, -, -,  N,-,161,-,-
comp22249_c2_seq3|m.41420,avas22718,_ , 2, -, -, -,  N,-,197,-,-
comp22249_c2_seq6|m.41423,avas22719,S , 5, -, -, -,  N,-,161,-,-
comp22249_c2_seq6|m.41424,avas22720,M , 3, -, -, -,  Y,-,121,-,-
comp22250_c0_seq1|m.41425,avas22721,_ , 2, -, -, -,  N,-,334,-,-
comp22250_c0_seq10|m.41434,avas22722,_ , 2, -, -, -,  N,-,343,-,-
comp22250_c0_seq11|m.41435,avas22723,_ , 2, -, -, -,  N,-,522,-,-
comp22250_c0_seq12|m.41436,avas22724,_ , 2, -, -, -,  N,-,295,-,-
comp22250_c0_seq13|m.41437,avas22725,_ , 2, -, -, -,  N,-,311,-,-
comp22250_c0_seq14|m.41439,avas22726,_ , 2, -, -, -,  N,-,190,-,-
comp22250_c0_seq16|m.41440,avas22727,_ , 2, -, -, -,  N,-,116,-,-
comp22250_c0_seq17|m.41441,avas22728,_ , 2, -, -, -,  N,-,308,-,-
comp22250_c0_seq18|m.41442,avas22729,_ , 2, -, -, -,  N,-,321,-,-
comp22250_c0_seq19|m.41443,avas22730,_ , 2, -, -, -,  N,-,285,-,-
comp22250_c0_seq2|m.41426,avas22731,_ , 2, -, -, -,  N,-,164,-,-
comp22250_c0_seq4|m.41427,avas22732,_ , 2, -, -, -,  N,-,166,-,-
comp22250_c0_seq6|m.41428,avas22733,_ , 1, -, -, -,  N,-,125,-,-
comp22250_c0_seq7|m.41429,avas22734,_ , 2, -, -, -,  N,-,435,-,-
comp22250_c0_seq8|m.41431,avas22735,M , 5, -, -, -,  N,-,118,-,-
comp22250_c0_seq9|m.41432,avas22736,_ , 2, -, -, -,  N,-,540,-,-
comp22250_c1_seq1|m.41445,avas22737,_ , 2, -, -, -,  N,-,125,-,-
comp22251_c0_seq1|m.41446,avas22738,_ , 1, -, -, -,  N,-,1967,-,-
comp22251_c0_seq2|m.41448,avas22739,_ , 1, -, -, -,  N,-,1676,-,-
comp22251_c1_seq1|m.41450,avas22740,_ , 1, -, -, -,  N,-,1967,-,-
comp22251_c1_seq2|m.41451,avas22741,_ , 1, -, -, -,  N,-,1589,-,-
comp22252_c0_seq1|m.41452,avas22742,_ , 1, -, -, -,  N,-,1088,-,-
comp22252_c0_seq2|m.41453,avas22743,_ , 1, -, -, -,  N,-,667,-,-
comp22252_c0_seq3|m.41454,avas22744,_ , 1, -, -, -,  N,-,138,-,-
comp22253_c0_seq2|m.41455,avas22745,_ , 3, -, -, -,  N,-,111,-,-
comp22253_c0_seq4|m.41456,avas22746,S , 5, -, -, -,  N,-,200,-,-
comp22253_c0_seq4|m.41457,avas22747,_ , 3, -, -, -,  N,-,120,-,-
comp22253_c0_seq6|m.41458,avas22748,_ , 3, -, -, -,  N,-,323,-,-
comp22254_c0_seq1|m.41461,avas22749,_ , 3, -, -, -,  N,-,431,-,-
comp22254_c0_seq1|m.41460,avas22750,_ , 3, -, -, -,  N,-,475,-,-
comp22254_c0_seq3|m.41464,avas22751,_ , 3, -, -, -,  N,-,229,-,-
comp22254_c0_seq3|m.41463,avas22752,_ , 3, -, -, -,  N,-,475,-,-
comp22254_c0_seq4|m.41467,avas22753,_ , 3, -, -, -,  N,-,324,-,-
comp22254_c0_seq4|m.41466,avas22754,_ , 3, -, -, -,  N,-,475,-,-
comp22254_c0_seq5|m.41470,avas22755,_ , 3, -, -, -,  N,-,475,-,-
comp22254_c0_seq5|m.41469,avas22756,_ , 3, -, -, -,  N,-,552,-,-
comp22254_c0_seq6|m.41474,avas22757,_ , 3, -, -, -,  N,-,229,-,-
comp22254_c0_seq6|m.41473,avas22758,_ , 3, -, -, -,  N,-,475,-,-
comp22254_c0_seq7|m.41479,avas22759,_ , 3, -, -, -,  N,-,229,-,-
comp22254_c0_seq7|m.41478,avas22760,_ , 3, -, -, -,  N,-,475,-,-
comp22255_c1_seq10|m.41484,avas22761,S , 4, -, -, -,  N,-,508,-,-
comp22255_c1_seq11|m.41485,avas22762,S , 4, -, -, -,  N,-,508,-,-
comp22255_c1_seq13|m.41486,avas22763,S , 4, -, -, -,  N,-,508,-,-
comp22255_c1_seq16|m.41487,avas22764,S , 4, -, -, -,  N,-,508,-,-
comp22255_c1_seq17|m.41488,avas22765,S , 4, -, -, -,  N,-,508,-,-
comp22255_c1_seq18|m.41489,avas22766,S , 4, -, -, -,  N,-,508,-,-
comp22255_c1_seq5|m.41481,avas22767,S , 4, -, -, -,  N,-,508,-,-
comp22255_c1_seq6|m.41482,avas22768,S , 4, -, -, -,  N,-,508,-,-
comp22255_c1_seq9|m.41483,avas22769,S , 4, -, -, -,  N,-,508,-,-
comp22256_c0_seq1|m.41490,avas22770,_ , 2, -, -, -,  N,-,1639,-,-
comp22256_c0_seq10|m.41532,avas22771,_ , 5, -, -, -,  N,-,449,-,-
comp22256_c0_seq11|m.41533,avas22772,_ , 2, -, -, -,  N,-,176,-,-
comp22256_c0_seq12|m.41535,avas22773,_ , 4, -, -, -,  N,-,1476,-,-
comp22256_c0_seq12|m.41537,avas22774,_ , 2, -, -, -,  N,-,101,-,-
comp22256_c0_seq13|m.41540,avas22775,M , 2, -, -, -,  N,-,298,-,-
comp22256_c0_seq13|m.41539,avas22776,_ , 1, -, -, -,  N,-,317,-,-
comp22256_c0_seq13|m.41538,avas22777,_ , 4, -, -, -,  N,-,1562,-,-
comp22256_c0_seq14|m.41544,avas22778,_ , 2, -, -, -,  N,-,796,-,-
comp22256_c0_seq15|m.41546,avas22779,_ , 3, -, -, -,  N,-,644,-,-
comp22256_c0_seq16|m.41548,avas22780,_ , 1, -, -, -,  N,-,317,-,-
comp22256_c0_seq16|m.41547,avas22781,_ , 4, -, -, -,  N,-,1476,-,-
comp22256_c0_seq16|m.41549,avas22782,M , 2, -, -, -,  N,-,298,-,-
comp22256_c0_seq17|m.41554,avas22783,_ , 1, -, -, -,  N,-,317,-,-
comp22256_c0_seq17|m.41553,avas22784,_ , 1, -, -, -,  N,-,1537,-,-
